Sex_label,Age_label,Race_label,crude_rate,crude_SE,count,population,Sex,Age,Race,subgroup,diseases
Male,65-74,OTH,18.688,0,415,2220710.183,2,5,4,40,IHD_medBMI
Female,75+,NHW,9.531,0,695,7291884.182,1,6,1,41,IHD_medBMI
Female,75+,NHB,137.71,0,3332,2419579.751,1,6,2,42,IHD_medBMI
Female,75+,HIS,3.404,0,44,1292652.196,1,6,3,43,IHD_medBMI
Female,75+,OTH,15.157,0,211,1392086.98,1,6,4,44,IHD_medBMI
Male,75+,NHW,8.713,0,670,7689623.319,2,6,1,45,IHD_medBMI
Male,75+,NHB,57.957,0,1191,2054985.542,2,6,2,46,IHD_medBMI
Male,75+,HIS,130.393,0,1383,1060637.699,2,6,3,47,IHD_medBMI
Male,75+,OTH,267.656,0,3105,1160072.484,2,6,4,48,IHD_medBMI
Female,25-34,NHW,3.373,0,161,4772869.646,1,1,1,1,IHD_medSBP
Female,25-34,NHB,22.385,0,920,4109971.084,1,1,2,2,IHD_medSBP
Female,25-34,HIS,115.715,0,3797,3281347.882,1,1,3,3,IHD_medSBP
Female,25-34,OTH,231.324,0,9124,3944246.444,1,1,4,4,IHD_medSBP
Male,25-34,NHW,332.91,0,15779,4739724.718,2,1,1,5,IHD_medSBP
Male,25-34,NHB,3343.219,0,103054,3082478.313,2,1,2,6,IHD_medSBP
Male,25-34,HIS,14.059,0,466,3314492.81,2,1,3,7,IHD_medSBP
Male,25-34,OTH,68.072,0,2527,3712231.947,2,1,4,8,IHD_medSBP
Female,35-44,NHW,248.272,0,11932,4806014.575,1,2,1,9,IHD_medSBP
Female,35-44,NHB,708.437,0,26064,3679087.019,1,2,2,10,IHD_medSBP
Female,35-44,HIS,722.497,0,33047,4574000.078,1,2,3,11,IHD_medSBP
Female,35-44,OTH,2848.342,0,93464,3281347.882,1,2,4,12,IHD_medSBP
Male,35-44,NHW,1.831,0,71,3877956.588,2,2,1,13,IHD_medSBP
Male,35-44,NHB,9.594,0,283,2949898.601,2,2,2,14,IHD_medSBP
Male,35-44,HIS,37.683,0,1249,3314492.81,2,2,3,15,IHD_medSBP
Male,35-44,OTH,88.38,0,2695,3049333.385,2,2,4,16,IHD_medSBP
Female,45-54,NHW,75.106,0,3286,4375130.509,1,3,1,17,IHD_medSBP
Female,45-54,NHB,298.13,0,10672,3579652.235,1,3,2,18,IHD_medSBP
Female,45-54,HIS,4.687,0,174,3712231.947,1,3,3,19,IHD_medSBP
Female,45-54,OTH,20.626,0,752,3645942.091,1,3,4,20,IHD_medSBP
Male,45-54,NHW,62.2,0,2577,4143116.013,2,3,1,21,IHD_medSBP
Male,45-54,NHB,148.561,0,5121,3447072.522,2,3,2,22,IHD_medSBP
Male,45-54,HIS,152.015,0,4837,3181913.098,2,3,3,23,IHD_medSBP
Male,45-54,OTH,189.786,0,7234,3811666.732,2,3,4,24,IHD_medSBP
Female,55-64,NHW,0.355,0,20,5634637.777,1,4,1,25,IHD_medSBP
Female,55-64,NHB,1.595,0,92,5767217.489,1,4,2,26,IHD_medSBP
Female,55-64,HIS,6.581,0,349,5303188.496,1,4,3,27,IHD_medSBP
Female,55-64,OTH,19.908,0,871,4375130.509,1,4,4,28,IHD_medSBP
Male,55-64,NHW,21.054,0,1298,6164956.627,2,4,1,29,IHD_medSBP
Male,55-64,NHB,125.356,0,6357,5071173.999,2,4,2,30,IHD_medSBP
Male,55-64,HIS,1.61,0,79,4905449.359,2,4,3,31,IHD_medSBP
Male,55-64,OTH,9.777,0,350,3579652.235,2,4,4,32,IHD_medSBP
Female,65-74,NHW,22.402,0,1188,5303188.496,1,5,1,33,IHD_medSBP
Female,65-74,NHB,67.341,0,2232,3314492.81,1,5,2,34,IHD_medSBP
Female,65-74,HIS,75.487,0,2477,3281347.882,1,5,3,35,IHD_medSBP
Female,65-74,OTH,247.398,0,5412,2187565.255,1,5,4,36,IHD_medSBP
Male,65-74,NHW,0.16,0,10,6231246.483,2,5,1,37,IHD_medSBP
Male,65-74,NHB,1.196,0,46,3844811.66,2,5,2,38,IHD_medSBP
Male,65-74,HIS,5.187,0,153,2949898.601,2,5,3,39,IHD_medSBP
Male,65-74,OTH,18.688,0,415,2220710.183,2,5,4,40,IHD_medSBP
Female,75+,NHW,9.531,0,695,7291884.182,1,6,1,41,IHD_medSBP
Female,75+,NHB,137.71,0,3332,2419579.751,1,6,2,42,IHD_medSBP
Female,75+,HIS,3.404,0,44,1292652.196,1,6,3,43,IHD_medSBP
Female,75+,OTH,15.157,0,211,1392086.98,1,6,4,44,IHD_medSBP
Male,75+,NHW,8.713,0,670,7689623.319,2,6,1,45,IHD_medSBP
Male,75+,NHB,57.957,0,1191,2054985.542,2,6,2,46,IHD_medSBP
Male,75+,HIS,130.393,0,1383,1060637.699,2,6,3,47,IHD_medSBP
Male,75+,OTH,267.656,0,3105,1160072.484,2,6,4,48,IHD_medSBP
Female,25-34,NHW,0.377,0,18,4772869.646,1,1,1,1,ISTK
Female,25-34,NHB,1.168,0,48,4109971.084,1,1,2,2,ISTK
Female,25-34,HIS,4.785,0,157,3281347.882,1,1,3,3,ISTK
Female,25-34,OTH,7.251,0,286,3944246.444,1,1,4,4,ISTK
Male,25-34,NHW,14.431,0,684,4739724.718,2,1,1,5,ISTK
Male,25-34,NHB,214.049,0,6598,3082478.313,2,1,2,6,ISTK
Male,25-34,HIS,0.543,0,18,3314492.81,2,1,3,7,ISTK
Male,25-34,OTH,1.509,0,56,3712231.947,2,1,4,8,ISTK
Female,35-44,NHW,4.016,0,193,4806014.575,1,2,1,9,ISTK
Female,35-44,NHB,13.726,0,505,3679087.019,1,2,2,10,ISTK
Female,35-44,HIS,17.862,0,817,4574000.078,1,2,3,11,ISTK
Female,35-44,OTH,103.86,0,3408,3281347.882,1,2,4,12,ISTK
Male,35-44,NHW,0.232,0,9,3877956.588,2,2,1,13,ISTK
Male,35-44,NHB,0.61,0,18,2949898.601,2,2,2,14,ISTK
Male,35-44,HIS,1.75,0,58,3314492.81,2,2,3,15,ISTK
Male,35-44,OTH,3.739,0,114,3049333.385,2,2,4,16,ISTK
Female,45-54,NHW,4,0,175,4375130.509,1,3,1,17,ISTK
Female,45-54,NHB,21.706,0,777,3579652.235,1,3,2,18,ISTK
Female,45-54,HIS,0.216,0,8,3712231.947,1,3,3,19,ISTK
Female,45-54,OTH,0.439,0,16,3645942.091,1,3,4,20,ISTK
Male,45-54,NHW,2.631,0,109,4143116.013,2,3,1,21,ISTK
Male,45-54,NHB,4.613,0,159,3447072.522,2,3,2,22,ISTK
Male,45-54,HIS,5.657,0,180,3181913.098,2,3,3,23,ISTK
Male,45-54,OTH,9.943,0,379,3811666.732,2,3,4,24,ISTK
Female,55-64,NHW,0.053,0,3,5634637.777,1,4,1,25,ISTK
Female,55-64,NHB,0.121,0,7,5767217.489,1,4,2,26,ISTK
Female,55-64,HIS,0.283,0,15,5303188.496,1,4,3,27,ISTK
Female,55-64,OTH,0.777,0,34,4375130.509,1,4,4,28,ISTK
Male,55-64,NHW,1.249,0,77,6164956.627,2,4,1,29,ISTK
Male,55-64,NHB,7.671,0,389,5071173.999,2,4,2,30,ISTK
Male,55-64,HIS,0.122,0,6,4905449.359,2,4,3,31,ISTK
Male,55-64,OTH,0.475,0,17,3579652.235,2,4,4,32,ISTK
Female,65-74,NHW,0.66,0,35,5303188.496,1,5,1,33,ISTK
Female,65-74,NHB,1.69,0,56,3314492.81,1,5,2,34,ISTK
Female,65-74,HIS,2.316,0,76,3281347.882,1,5,3,35,ISTK
Female,65-74,OTH,9.325,0,204,2187565.255,1,5,4,36,ISTK
Male,65-74,NHW,0.048,0,3,6231246.483,2,5,1,37,ISTK
Male,65-74,NHB,0.182,0,7,3844811.66,2,5,2,38,ISTK
Male,65-74,HIS,0.203,0,6,2949898.601,2,5,3,39,ISTK
Male,65-74,OTH,0.946,0,21,2220710.183,2,5,4,40,ISTK
Female,75+,NHW,0.439,0,32,7291884.182,1,6,1,41,ISTK
Female,75+,NHB,7.274,0,176,2419579.751,1,6,2,42,ISTK
Female,75+,HIS,0,0,0,1292652.196,1,6,3,43,ISTK
Female,75+,OTH,0.431,0,6,1392086.98,1,6,4,44,ISTK
Male,75+,NHW,0.208,0,16,7689623.319,2,6,1,45,ISTK
Male,75+,NHB,1.168,0,24,2054985.542,2,6,2,46,ISTK
Male,75+,HIS,2.828,0,30,1060637.699,2,6,3,47,ISTK
Male,75+,OTH,8.189,0,95,1160072.484,2,6,4,48,ISTK
Female,25-34,NHW,0.377,0,18,4772869.646,1,1,1,1,ISTK_medBMI
Female,25-34,NHB,1.168,0,48,4109971.084,1,1,2,2,ISTK_medBMI
Female,25-34,HIS,4.785,0,157,3281347.882,1,1,3,3,ISTK_medBMI
Female,25-34,OTH,7.251,0,286,3944246.444,1,1,4,4,ISTK_medBMI
Male,25-34,NHW,14.431,0,684,4739724.718,2,1,1,5,ISTK_medBMI
Male,25-34,NHB,214.049,0,6598,3082478.313,2,1,2,6,ISTK_medBMI
Male,25-34,HIS,0.543,0,18,3314492.81,2,1,3,7,ISTK_medBMI
Male,25-34,OTH,1.509,0,56,3712231.947,2,1,4,8,ISTK_medBMI
Female,35-44,NHW,4.016,0,193,4806014.575,1,2,1,9,ISTK_medBMI
Female,35-44,NHB,13.726,0,505,3679087.019,1,2,2,10,ISTK_medBMI
Female,35-44,HIS,17.862,0,817,4574000.078,1,2,3,11,ISTK_medBMI
Female,35-44,OTH,103.86,0,3408,3281347.882,1,2,4,12,ISTK_medBMI
Male,35-44,NHW,0.232,0,9,3877956.588,2,2,1,13,ISTK_medBMI
Male,35-44,NHB,0.61,0,18,2949898.601,2,2,2,14,ISTK_medBMI
Male,35-44,HIS,1.75,0,58,3314492.81,2,2,3,15,ISTK_medBMI
Male,35-44,OTH,3.739,0,114,3049333.385,2,2,4,16,ISTK_medBMI
Female,45-54,NHW,4,0,175,4375130.509,1,3,1,17,ISTK_medBMI
Female,45-54,NHB,21.706,0,777,3579652.235,1,3,2,18,ISTK_medBMI
Female,45-54,HIS,0.216,0,8,3712231.947,1,3,3,19,ISTK_medBMI
Female,45-54,OTH,0.439,0,16,3645942.091,1,3,4,20,ISTK_medBMI
Male,45-54,NHW,2.631,0,109,4143116.013,2,3,1,21,ISTK_medBMI
Male,45-54,NHB,4.613,0,159,3447072.522,2,3,2,22,ISTK_medBMI
Male,45-54,HIS,5.657,0,180,3181913.098,2,3,3,23,ISTK_medBMI
Male,45-54,OTH,9.943,0,379,3811666.732,2,3,4,24,ISTK_medBMI
Female,55-64,NHW,0.053,0,3,5634637.777,1,4,1,25,ISTK_medBMI
Female,55-64,NHB,0.121,0,7,5767217.489,1,4,2,26,ISTK_medBMI
Female,55-64,HIS,0.283,0,15,5303188.496,1,4,3,27,ISTK_medBMI
Female,55-64,OTH,0.777,0,34,4375130.509,1,4,4,28,ISTK_medBMI
Male,55-64,NHW,1.249,0,77,6164956.627,2,4,1,29,ISTK_medBMI
Male,55-64,NHB,7.671,0,389,5071173.999,2,4,2,30,ISTK_medBMI
Male,55-64,HIS,0.122,0,6,4905449.359,2,4,3,31,ISTK_medBMI
Male,55-64,OTH,0.475,0,17,3579652.235,2,4,4,32,ISTK_medBMI
Female,65-74,NHW,0.66,0,35,5303188.496,1,5,1,33,ISTK_medBMI
Female,65-74,NHB,1.69,0,56,3314492.81,1,5,2,34,ISTK_medBMI
Female,65-74,HIS,2.316,0,76,3281347.882,1,5,3,35,ISTK_medBMI
Female,65-74,OTH,9.325,0,204,2187565.255,1,5,4,36,ISTK_medBMI
Male,65-74,NHW,0.048,0,3,6231246.483,2,5,1,37,ISTK_medBMI
Male,65-74,NHB,0.182,0,7,3844811.66,2,5,2,38,ISTK_medBMI
Male,65-74,HIS,0.203,0,6,2949898.601,2,5,3,39,ISTK_medBMI
Male,65-74,OTH,0.946,0,21,2220710.183,2,5,4,40,ISTK_medBMI
Female,75+,NHW,0.439,0,32,7291884.182,1,6,1,41,ISTK_medBMI
Female,75+,NHB,7.274,0,176,2419579.751,1,6,2,42,ISTK_medBMI
Female,75+,HIS,0,0,0,1292652.196,1,6,3,43,ISTK_medBMI
Female,75+,OTH,0.431,0,6,1392086.98,1,6,4,44,ISTK_medBMI
Male,75+,NHW,0.208,0,16,7689623.319,2,6,1,45,ISTK_medBMI
Male,75+,NHB,1.168,0,24,2054985.542,2,6,2,46,ISTK_medBMI
Male,75+,HIS,2.828,0,30,1060637.699,2,6,3,47,ISTK_medBMI
Male,75+,OTH,8.189,0,95,1160072.484,2,6,4,48,ISTK_medBMI
Female,25-34,NHW,0.377,0,18,4772869.646,1,1,1,1,ISTK_medSBP
Female,25-34,NHB,1.168,0,48,4109971.084,1,1,2,2,ISTK_medSBP
Female,25-34,HIS,4.785,0,157,3281347.882,1,1,3,3,ISTK_medSBP
Female,25-34,OTH,7.251,0,286,3944246.444,1,1,4,4,ISTK_medSBP
Male,25-34,NHW,14.431,0,684,4739724.718,2,1,1,5,ISTK_medSBP
Male,25-34,NHB,214.049,0,6598,3082478.313,2,1,2,6,ISTK_medSBP
Male,25-34,HIS,0.543,0,18,3314492.81,2,1,3,7,ISTK_medSBP
Male,25-34,OTH,1.509,0,56,3712231.947,2,1,4,8,ISTK_medSBP
Female,35-44,NHW,4.016,0,193,4806014.575,1,2,1,9,ISTK_medSBP
Female,35-44,NHB,13.726,0,505,3679087.019,1,2,2,10,ISTK_medSBP
Female,35-44,HIS,17.862,0,817,4574000.078,1,2,3,11,ISTK_medSBP
Female,35-44,OTH,103.86,0,3408,3281347.882,1,2,4,12,ISTK_medSBP
Male,35-44,NHW,0.232,0,9,3877956.588,2,2,1,13,ISTK_medSBP
Male,35-44,NHB,0.61,0,18,2949898.601,2,2,2,14,ISTK_medSBP
Male,35-44,HIS,1.75,0,58,3314492.81,2,2,3,15,ISTK_medSBP
Male,35-44,OTH,3.739,0,114,3049333.385,2,2,4,16,ISTK_medSBP
Female,45-54,NHW,4,0,175,4375130.509,1,3,1,17,ISTK_medSBP
Female,45-54,NHB,21.706,0,777,3579652.235,1,3,2,18,ISTK_medSBP
Female,45-54,HIS,0.216,0,8,3712231.947,1,3,3,19,ISTK_medSBP
Female,45-54,OTH,0.439,0,16,3645942.091,1,3,4,20,ISTK_medSBP
Male,45-54,NHW,2.631,0,109,4143116.013,2,3,1,21,ISTK_medSBP
Male,45-54,NHB,4.613,0,159,3447072.522,2,3,2,22,ISTK_medSBP
Male,45-54,HIS,5.657,0,180,3181913.098,2,3,3,23,ISTK_medSBP
Male,45-54,OTH,9.943,0,379,3811666.732,2,3,4,24,ISTK_medSBP
Female,55-64,NHW,0.053,0,3,5634637.777,1,4,1,25,ISTK_medSBP
Female,55-64,NHB,0.121,0,7,5767217.489,1,4,2,26,ISTK_medSBP
Female,55-64,HIS,0.283,0,15,5303188.496,1,4,3,27,ISTK_medSBP
Female,55-64,OTH,0.777,0,34,4375130.509,1,4,4,28,ISTK_medSBP
Male,55-64,NHW,1.249,0,77,6164956.627,2,4,1,29,ISTK_medSBP
Male,55-64,NHB,7.671,0,389,5071173.999,2,4,2,30,ISTK_medSBP
Male,55-64,HIS,0.122,0,6,4905449.359,2,4,3,31,ISTK_medSBP
Male,55-64,OTH,0.475,0,17,3579652.235,2,4,4,32,ISTK_medSBP
Female,65-74,NHW,0.66,0,35,5303188.496,1,5,1,33,ISTK_medSBP
Female,65-74,NHB,1.69,0,56,3314492.81,1,5,2,34,ISTK_medSBP
Female,65-74,HIS,2.316,0,76,3281347.882,1,5,3,35,ISTK_medSBP
Female,65-74,OTH,9.325,0,204,2187565.255,1,5,4,36,ISTK_medSBP
Male,65-74,NHW,0.048,0,3,6231246.483,2,5,1,37,ISTK_medSBP
Male,65-74,NHB,0.182,0,7,3844811.66,2,5,2,38,ISTK_medSBP
Male,65-74,HIS,0.203,0,6,2949898.601,2,5,3,39,ISTK_medSBP
Male,65-74,OTH,0.946,0,21,2220710.183,2,5,4,40,ISTK_medSBP
Female,75+,NHW,0.439,0,32,7291884.182,1,6,1,41,ISTK_medSBP
Female,75+,NHB,7.274,0,176,2419579.751,1,6,2,42,ISTK_medSBP
Female,75+,HIS,0,0,0,1292652.196,1,6,3,43,ISTK_medSBP
Female,75+,OTH,0.431,0,6,1392086.98,1,6,4,44,ISTK_medSBP
Male,75+,NHW,0.208,0,16,7689623.319,2,6,1,45,ISTK_medSBP
Male,75+,NHB,1.168,0,24,2054985.542,2,6,2,46,ISTK_medSBP
Male,75+,HIS,2.828,0,30,1060637.699,2,6,3,47,ISTK_medSBP
Male,75+,OTH,8.189,0,95,1160072.484,2,6,4,48,ISTK_medSBP
Female,25-34,NHW,3.826599479,0.258724059,584,15261592,1,1,1,1,KC
Female,25-34,NHB,3.569209446,0.490789983,137,3838385,1,1,2,2,KC
Female,25-34,HIS,3.755151212,0.429857965,197.5,5259442,1,1,3,3,KC
Female,25-34,OTH,1.849620027,0.324145729,41,2216671.5,1,1,4,4,KC
Male,25-34,NHW,5.905641841,0.326999887,924,15646055.5,2,1,1,5,KC
Male,25-34,NHB,5.621805347,0.662385972,204.5,3637621.5,2,1,2,6,KC
Male,25-34,HIS,4.174646698,0.43452647,236,5653173,2,1,3,7,KC
Male,25-34,OTH,3.609910214,0.996386537,75,2077614,2,1,4,8,KC
Female,35-44,NHW,3.826599479,0.258724059,584,15261592,1,2,1,9,KC
Female,35-44,NHB,3.569209446,0.490789983,137,3838385,1,2,2,10,KC
Female,35-44,HIS,3.755151212,0.429857965,197.5,5259442,1,2,3,11,KC
Female,35-44,OTH,1.849620027,0.324145729,41,2216671.5,1,2,4,12,KC
Male,35-44,NHW,5.905641841,0.326999887,924,15646055.5,2,2,1,13,KC
Male,35-44,NHB,5.621805347,0.662385972,204.5,3637621.5,2,2,2,14,KC
Male,35-44,HIS,4.174646698,0.43452647,236,5653173,2,2,3,15,KC
Male,35-44,OTH,3.609910214,0.996386537,75,2077614,2,2,4,16,KC
Female,45-54,NHW,14.02542964,0.456346975,1997,14238423,1,3,1,17,KC
Female,45-54,NHB,16.08199299,1.052426825,460,2860342,1,3,2,18,KC
Female,45-54,HIS,16.12200436,1.0059972,518,3213000,1,3,3,19,KC
Female,45-54,OTH,7.782294561,1.926062764,119,1529112,1,3,4,20,KC
Male,45-54,NHW,29.16316197,0.655024672,4111,14096551,2,3,1,21,KC
Male,45-54,NHB,32.82116499,1.616426976,830,2528856,2,3,2,22,KC
Male,45-54,HIS,24.84603405,1.250409178,813,3272152,2,3,3,23,KC
Male,45-54,OTH,18.63279638,3.085331708,252,1352454,2,3,4,24,KC
Female,55-64,NHW,26.13891556,0.550178098,3950,15111568,1,4,1,25,KC
Female,55-64,NHB,31.52936668,1.59345527,803,2546832,1,4,2,26,KC
Female,55-64,HIS,30.15928469,1.664141268,663,2198328,1,4,3,27,KC
Female,55-64,OTH,13.9145802,2.722018718,177,1272047,1,4,4,28,KC
Male,55-64,NHW,53.64550071,0.84873346,7733,14415002,2,4,1,29,KC
Male,55-64,NHB,69.04617112,2.581581619,1476,2137700,2,4,2,30,KC
Male,55-64,HIS,51.77524492,2.273425786,1066,2058899,2,4,3,31,KC
Male,55-64,OTH,27.95410649,3.842568905,298,1066033,2,4,4,32,KC
Female,65-74,NHW,42.36504306,1.025763941,4372,10319829,1,5,1,33,KC
Female,65-74,NHB,50.0326564,3.057494582,638.5,1276166.5,1,5,2,34,KC
Female,65-74,HIS,45.62824656,3.242155842,486.5,1066225.5,1,5,3,35,KC
Female,65-74,OTH,26.13621598,4.163663328,175,669569,1,5,4,36,KC
Male,65-74,NHW,88.69154647,1.639895022,7408,8352543.5,2,5,1,37,KC
Male,65-74,NHB,97.12532375,5.172264141,832.5,857140,2,5,2,38,KC
Male,65-74,HIS,88.18848621,5.144686058,714,809629.5,2,5,3,39,KC
Male,65-74,OTH,54.45282661,7.222527902,281,516043,2,5,4,40,KC
Female,75+,NHW,42.36504306,1.025763941,4372,10319829,1,6,1,41,KC
Female,75+,NHB,50.0326564,3.057494582,638.5,1276166.5,1,6,2,42,KC
Female,75+,HIS,45.62824656,3.242155842,486.5,1066225.5,1,6,3,43,KC
Female,75+,OTH,26.13621598,4.163663328,175,669569,1,6,4,44,KC
Male,75+,NHW,88.69154647,1.639895022,7408,8352543.5,2,6,1,45,KC
Male,75+,NHB,97.12532375,5.172264141,832.5,857140,2,6,2,46,KC
Male,75+,HIS,88.18848621,5.144686058,714,809629.5,2,6,3,47,KC
Male,75+,OTH,54.45282661,7.222527902,281,516043,2,6,4,48,KC
Female,25-34,NHW,0.160533711,0.062171225,24.5,15261592,1,1,1,1,Larynx
Female,25-34,NHB,0.117236807,0.04246281,4.5,3838385,1,1,2,2,Larynx
Female,25-34,HIS,0.104573831,0.042775298,5.5,5259442,1,1,3,3,Larynx
Female,25-34,OTH,0.112781709,0.044456037,2.5,2216671.5,1,1,4,4,Larynx
Male,25-34,NHW,0.380287543,0.097907739,59.5,15646055.5,2,1,1,5,Larynx
Male,25-34,NHB,0.302395398,0.129976059,11,3637621.5,2,1,2,6,Larynx
Male,25-34,HIS,0.256493123,0.060548998,14.5,5653173,2,1,3,7,Larynx
Male,25-34,OTH,0.336924953,0.061487118,7,2077614,2,1,4,8,Larynx
Female,35-44,NHW,0.160533711,0.062171225,24.5,15261592,1,2,1,9,Larynx
Female,35-44,NHB,0.117236807,0.04246281,4.5,3838385,1,2,2,10,Larynx
Female,35-44,HIS,0.104573831,0.042775298,5.5,5259442,1,2,3,11,Larynx
Female,35-44,OTH,0.112781709,0.044456037,2.5,2216671.5,1,2,4,12,Larynx
Male,35-44,NHW,0.380287543,0.097907739,59.5,15646055.5,2,2,1,13,Larynx
Male,35-44,NHB,0.302395398,0.129976059,11,3637621.5,2,2,2,14,Larynx
Male,35-44,HIS,0.256493123,0.060548998,14.5,5653173,2,2,3,15,Larynx
Male,35-44,OTH,0.336924953,0.061487118,7,2077614,2,2,4,16,Larynx
Female,45-54,NHW,2.3176724,0.2,330,14238423,1,3,1,17,Larynx
Female,45-54,NHB,1.922846988,0.294718052,55,2860342,1,3,2,18,Larynx
Female,45-54,HIS,1.1826953,0.1,38,3213000,1,3,3,19,Larynx
Female,45-54,OTH,1.765730699,0.1,27,1529112,1,3,4,20,Larynx
Male,45-54,NHW,6.278131438,0.257993232,885,14096551,2,3,1,21,Larynx
Male,45-54,NHB,7.355104442,0.767797314,186,2528856,2,3,2,22,Larynx
Male,45-54,HIS,2.872727184,0.393325088,94,3272152,2,3,3,23,Larynx
Male,45-54,OTH,3.105466064,0.253203951,42,1352454,2,3,4,24,Larynx
Female,55-64,NHW,4.31457543,0.2,652,15111568,1,4,1,25,Larynx
Female,55-64,NHB,5.104380658,0.598816494,130,2546832,1,4,2,26,Larynx
Female,55-64,HIS,1.865053805,0.318374428,41,2198328,1,4,3,27,Larynx
Female,55-64,OTH,2.987311003,0.2,38,1272047,1,4,4,28,Larynx
Male,55-64,NHW,16.62157244,0.450041591,2396,14415002,2,4,1,29,Larynx
Male,55-64,NHB,24.74622258,1.488729807,529,2137700,2,4,2,30,Larynx
Male,55-64,HIS,10.73389224,1.044189054,221,2058899,2,4,3,31,Larynx
Male,55-64,OTH,6.3787894,0.984345017,68,1066033,2,4,4,32,Larynx
Female,65-74,NHW,4.665774985,0.356341134,481.5,10319829,1,5,1,33,Larynx
Female,65-74,NHB,5.406817997,0.86732159,69,1276166.5,1,5,2,34,Larynx
Female,65-74,HIS,3.188818876,0.258285485,34,1066225.5,1,5,3,35,Larynx
Female,65-74,OTH,4.25646946,0.257287144,28.5,669569,1,5,4,36,Larynx
Male,65-74,NHW,23.2264579,0.855013654,1940,8352543.5,2,5,1,37,Larynx
Male,65-74,NHB,36.10845369,3.2147642850000002,309.5,857140,2,5,2,38,Larynx
Male,65-74,HIS,21.36779848,2.651169841,173,809629.5,2,5,3,39,Larynx
Male,65-74,OTH,13.56476108,2.633136576,70,516043,2,5,4,40,Larynx
Female,75+,NHW,4.665774985,0.356341134,481.5,10319829,1,6,1,41,Larynx
Female,75+,NHB,5.406817997,0.86732159,69,1276166.5,1,6,2,42,Larynx
Female,75+,HIS,3.188818876,0.258285485,34,1066225.5,1,6,3,43,Larynx
Female,75+,OTH,4.25646946,0.257287144,28.5,669569,1,6,4,44,Larynx
Male,75+,NHW,23.2264579,0.855013654,1940,8352543.5,2,6,1,45,Larynx
Male,75+,NHB,36.10845369,3.2147642850000002,309.5,857140,2,6,2,46,Larynx
Male,75+,HIS,21.36779848,2.651169841,173,809629.5,2,6,3,47,Larynx
Male,75+,OTH,13.56476108,2.633136576,70,516043,2,6,4,48,Larynx
Female,25-34,NHW,0.517639313,0.076817235,79,15261592,1,1,1,1,LVC
Female,25-34,NHB,0.729473463,0.186288159,28,3838385,1,1,2,2,LVC
Female,25-34,HIS,0.503855732,0.103591972,26.5,5259442,1,1,3,3,LVC
Female,25-34,OTH,0.541352203,0.078198175,12,2216671.5,1,1,4,4,LVC
Male,25-34,NHW,0.600790404,0.116998266,94,15646055.5,2,1,1,5,LVC
Male,25-34,NHB,1.333288799,0.302683411,48.5,3637621.5,2,1,2,6,LVC
Male,25-34,HIS,0.919837408,0.192946275,52,5653173,2,1,3,7,LVC
Male,25-34,OTH,1.853087243,0.45111059,38.5,2077614,2,1,4,8,LVC
Female,35-44,NHW,0.517639313,0.076817235,79,15261592,1,2,1,9,LVC
Female,35-44,NHB,0.729473463,0.186288159,28,3838385,1,2,2,10,LVC
Female,35-44,HIS,0.503855732,0.103591972,26.5,5259442,1,2,3,11,LVC
Female,35-44,OTH,0.541352203,0.078198175,12,2216671.5,1,2,4,12,LVC
Male,35-44,NHW,0.600790404,0.116998266,94,15646055.5,2,2,1,13,LVC
Male,35-44,NHB,1.333288799,0.302683411,48.5,3637621.5,2,2,2,14,LVC
Male,35-44,HIS,0.919837408,0.192946275,52,5653173,2,2,3,15,LVC
Male,35-44,OTH,1.853087243,0.45111059,38.5,2077614,2,2,4,16,LVC
Female,45-54,NHW,3.104276365,0.2,442,14238423,1,3,1,17,LVC
Female,45-54,NHB,5.174206441,0.573662973,148,2860342,1,3,2,18,LVC
Female,45-54,HIS,3.765950825,0.481646261,121,3213000,1,3,3,19,LVC
Female,45-54,OTH,3.335269097,0.663020677,51,1529112,1,3,4,20,LVC
Male,45-54,NHW,9.243395778,0.356629655,1303,14096551,2,3,1,21,LVC
Male,45-54,NHB,13.28664028,1.01898851,336,2528856,2,3,2,22,LVC
Male,45-54,HIS,16.25841342,1.069762285,532,3272152,2,3,3,23,LVC
Male,45-54,OTH,18.85461539,2.292145461,255,1352454,2,3,4,24,LVC
Female,55-64,NHW,9.410009603,0.351473725,1422,15111568,1,4,1,25,LVC
Female,55-64,NHB,18.2187125,1.197632987,464,2546832,1,4,2,26,LVC
Female,55-64,HIS,17.14939718,1.283909153,377,2198328,1,4,3,27,LVC
Female,55-64,OTH,12.73537849,1.981331854,162,1272047,1,4,4,28,LVC
Male,55-64,NHW,37.9257665,0.7016685,5467,14415002,2,4,1,29,LVC
Male,55-64,NHB,75.50170744,2.74699268,1614,2137700,2,4,2,30,LVC
Male,55-64,HIS,62.02344068,2.968120939,1277,2058899,2,4,3,31,LVC
Male,55-64,OTH,54.12590417,4.841602521,577,1066033,2,4,4,32,LVC
Female,65-74,NHW,15.56227337,0.614405553,1606,10319829,1,5,1,33,LVC
Female,65-74,NHB,20.60859614,1.939890904,263,1276166.5,1,5,2,34,LVC
Female,65-74,HIS,37.79688255,3.088039595,403,1066225.5,1,5,3,35,LVC
Female,65-74,OTH,35.91862825,4.725452869,240.5,669569,1,5,4,36,LVC
Male,65-74,NHW,40.2991017,1.094574068,3366,8352543.5,2,5,1,37,LVC
