foodcode,description,fcidcode,fcid_desc,Foodgroup_FCID
76604000,"Broccoli and chicken, baby food, strained",500061001,Broccoli-babyfood,babyfood
76604000,"Broccoli and chicken, baby food, strained",4000097001,"Chicken, skin-babyfood",babyfood
75215990,"Corn, cooked, from restaurant",NA,NA,veg_oth
11710630,"Infant formula, NS as to form (Enfamil Infant)",1400114001,"Coconut, oil-babyfood",babyfood
11710630,"Infant formula, NS as to form (Enfamil Infant)",9500335001,Seaweed-babyfood,babyfood
11710630,"Infant formula, NS as to form (Enfamil Infant)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11710630,"Infant formula, NS as to form (Enfamil Infant)",2002365001,"Sunflower, oil-babyfood",babyfood
11710630,"Infant formula, NS as to form (Enfamil Infant)",9500244001,"Palm, oil-babyfood",babyfood
11710630,"Infant formula, NS as to form (Enfamil Infant)",3600225001,"Milk, sugar (lactose)-baby food/infant formula",babyfood
11710630,"Infant formula, NS as to form (Enfamil Infant)",600350001,"Soybean, oil-babyfood",babyfood
11720618,"Infant formula, powder, made with plain bottled water (Gerber Good Start Soy)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11720618,"Infant formula, powder, made with plain bottled water (Gerber Good Start Soy)",1400114001,"Coconut, oil-babyfood",babyfood
11720618,"Infant formula, powder, made with plain bottled water (Gerber Good Start Soy)",2002365001,"Sunflower, oil-babyfood",babyfood
11720618,"Infant formula, powder, made with plain bottled water (Gerber Good Start Soy)",9500244001,"Palm, oil-babyfood",babyfood
11720618,"Infant formula, powder, made with plain bottled water (Gerber Good Start Soy)",3600225001,"Milk, sugar (lactose)-baby food/infant formula",babyfood
11720618,"Infant formula, powder, made with plain bottled water (Gerber Good Start Soy)",600350001,"Soybean, oil-babyfood",babyfood
76401060,"Beans, green string, baby food, toddler",601043001,"Bean, snap, succulent-babyfood",babyfood
67203000,"Apple-fruit juice blend, baby food",1203288001,"Plum, prune, juice-babyfood",babyfood
67203000,"Apple-fruit juice blend, baby food",1304176001,"Grape, juice-babyfood",babyfood
67203000,"Apple-fruit juice blend, baby food",1203285001,Plum-babyfood,babyfood
67203000,"Apple-fruit juice blend, baby food",1202262001,"Peach, juice-babyfood",babyfood
67203000,"Apple-fruit juice blend, baby food",1100010001,"Apple, juice-babyfood",babyfood
67203000,"Apple-fruit juice blend, baby food",1201091001,"Cherry, juice-babyfood",babyfood
67202010,"Apple juice, with added calcium, baby food",1100010001,"Apple, juice-babyfood",babyfood
76205020,"Squash, baby food, junior",902357001,"Squash, winter-babyfood",babyfood
11720617,"Infant formula, powder, made with tap water (Gerber Good Start Soy)",1400114001,"Coconut, oil-babyfood",babyfood
11720617,"Infant formula, powder, made with tap water (Gerber Good Start Soy)",2002365001,"Sunflower, oil-babyfood",babyfood
11720617,"Infant formula, powder, made with tap water (Gerber Good Start Soy)",3600225001,"Milk, sugar (lactose)-baby food/infant formula",babyfood
11720617,"Infant formula, powder, made with tap water (Gerber Good Start Soy)",9500244001,"Palm, oil-babyfood",babyfood
11720617,"Infant formula, powder, made with tap water (Gerber Good Start Soy)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11720617,"Infant formula, powder, made with tap water (Gerber Good Start Soy)",600350001,"Soybean, oil-babyfood",babyfood
67100200,"Tropical fruit medley, baby food, strained",2402215001,Mango-babyfood,babyfood
67100200,"Tropical fruit medley, baby food, strained",2403279001,Pineapple-babyfood,babyfood
67100200,"Tropical fruit medley, baby food, strained",1400111001,"Coconut, meat-babyfood",babyfood
67100200,"Tropical fruit medley, baby food, strained",2403281001,"Pineapple, juice-babyfood",babyfood
67100200,"Tropical fruit medley, baby food, strained",9500362001,"Sugarcane, sugar-babyfood",babyfood
67100200,"Tropical fruit medley, baby food, strained",103082001,Cassava-babyfood,babyfood
67100200,"Tropical fruit medley, baby food, strained",101052001,"Beet, sugar-babyfood",babyfood
67100200,"Tropical fruit medley, baby food, strained",1002207001,"Lime, juice-babyfood",babyfood
67100200,"Tropical fruit medley, baby food, strained",2402023001,Banana-babyfood,babyfood
11720323,"Infant formula, powder, made with water, NFS (Enfamil Enfagrow Toddler Transitions Soy)",2002365001,"Sunflower, oil-babyfood",babyfood
11720323,"Infant formula, powder, made with water, NFS (Enfamil Enfagrow Toddler Transitions Soy)",1400114001,"Coconut, oil-babyfood",babyfood
11720323,"Infant formula, powder, made with water, NFS (Enfamil Enfagrow Toddler Transitions Soy)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11720323,"Infant formula, powder, made with water, NFS (Enfamil Enfagrow Toddler Transitions Soy)",1500124001,"Corn, field, syrup-babyfood",babyfood
11720323,"Infant formula, powder, made with water, NFS (Enfamil Enfagrow Toddler Transitions Soy)",600350001,"Soybean, oil-babyfood",babyfood
11720323,"Infant formula, powder, made with water, NFS (Enfamil Enfagrow Toddler Transitions Soy)",9500244001,"Palm, oil-babyfood",babyfood
13311000,"Custard pudding, baby food, flavor other than chocolate, strained",1500402001,"Wheat, flour-babyfood",babyfood
13311000,"Custard pudding, baby food, flavor other than chocolate, strained",7000147001,"Egg, yolk-babyfood",babyfood
13311000,"Custard pudding, baby food, flavor other than chocolate, strained",3600224001,"Milk, water-babyfood/infant formula",babyfood
13311000,"Custard pudding, baby food, flavor other than chocolate, strained",1500123001,"Corn, field, starch-babyfood",babyfood
13311000,"Custard pudding, baby food, flavor other than chocolate, strained",101052001,"Beet, sugar-babyfood",babyfood
13311000,"Custard pudding, baby food, flavor other than chocolate, strained",3600222001,"Milk, fat-baby food/infant formula",babyfood
13311000,"Custard pudding, baby food, flavor other than chocolate, strained",9500362001,"Sugarcane, sugar-babyfood",babyfood
13311000,"Custard pudding, baby food, flavor other than chocolate, strained",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
58503010,"Macaroni, tomatoes, and beef, baby food, strained",3100044001,"Beef, meat-babyfood",babyfood
58503010,"Macaroni, tomatoes, and beef, baby food, strained",801376001,"Tomato, paste-babyfood",babyfood
58503010,"Macaroni, tomatoes, and beef, baby food, strained",600350001,"Soybean, oil-babyfood",babyfood
58503010,"Macaroni, tomatoes, and beef, baby food, strained",802271001,"Pepper, bell, dried-babyfood",babyfood
58503010,"Macaroni, tomatoes, and beef, baby food, strained",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
58503010,"Macaroni, tomatoes, and beef, baby food, strained",301238001,"Onion, bulb, dried-babyfood",babyfood
58503010,"Macaroni, tomatoes, and beef, baby food, strained",1901220001,Marjoram-babyfood,babyfood
58503010,"Macaroni, tomatoes, and beef, baby food, strained",3600222001,"Milk, fat-baby food/infant formula",babyfood
58503010,"Macaroni, tomatoes, and beef, baby food, strained",101078001,Carrot-babyfood,babyfood
58503010,"Macaroni, tomatoes, and beef, baby food, strained",600348001,"Soybean, flour-babyfood",babyfood
58503010,"Macaroni, tomatoes, and beef, baby food, strained",1500402001,"Wheat, flour-babyfood",babyfood
58503010,"Macaroni, tomatoes, and beef, baby food, strained",3100047001,"Beef, fat-babyfood",babyfood
58503010,"Macaroni, tomatoes, and beef, baby food, strained",1500325001,"Rice, flour-babyfood",babyfood
58503010,"Macaroni, tomatoes, and beef, baby food, strained",2202085001,Celery-babyfood,babyfood
58503010,"Macaroni, tomatoes, and beef, baby food, strained",3600224001,"Milk, water-babyfood/infant formula",babyfood
71962020,"Dasheen, cooked",NA,NA,veg_sta
67114020,"Pears and pineapple, baby food, junior",2403279001,Pineapple-babyfood,babyfood
67114020,"Pears and pineapple, baby food, junior",1100266001,Pear-babyfood,babyfood
67114020,"Pears and pineapple, baby food, junior",2403281001,"Pineapple, juice-babyfood",babyfood
11710675,"Infant formula, powder, made with plain bottled water (Enfamil EnfaCare)",3600225001,"Milk, sugar (lactose)-baby food/infant formula",babyfood
11710675,"Infant formula, powder, made with plain bottled water (Enfamil EnfaCare)",1400114001,"Coconut, oil-babyfood",babyfood
11710675,"Infant formula, powder, made with plain bottled water (Enfamil EnfaCare)",9500244001,"Palm, oil-babyfood",babyfood
11710675,"Infant formula, powder, made with plain bottled water (Enfamil EnfaCare)",600350001,"Soybean, oil-babyfood",babyfood
11710675,"Infant formula, powder, made with plain bottled water (Enfamil EnfaCare)",1500124001,"Corn, field, syrup-babyfood",babyfood
11710675,"Infant formula, powder, made with plain bottled water (Enfamil EnfaCare)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11710675,"Infant formula, powder, made with plain bottled water (Enfamil EnfaCare)",2002365001,"Sunflower, oil-babyfood",babyfood
11710477,"Infant formula, powder, made with tap water (Similac Expert Care NeoSure)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11710477,"Infant formula, powder, made with tap water (Similac Expert Care NeoSure)",3600225001,"Milk, sugar (lactose)-baby food/infant formula",babyfood
11710477,"Infant formula, powder, made with tap water (Similac Expert Care NeoSure)",600350001,"Soybean, oil-babyfood",babyfood
11710477,"Infant formula, powder, made with tap water (Similac Expert Care NeoSure)",2002330001,"Safflower, oil-babyfood",babyfood
11710477,"Infant formula, powder, made with tap water (Similac Expert Care NeoSure)",1400114001,"Coconut, oil-babyfood",babyfood
11710353,"Infant formula, powder, made with water, NFS (Similac Advance)",600350001,"Soybean, oil-babyfood",babyfood
11710353,"Infant formula, powder, made with water, NFS (Similac Advance)",1400114001,"Coconut, oil-babyfood",babyfood
11710353,"Infant formula, powder, made with water, NFS (Similac Advance)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11710353,"Infant formula, powder, made with water, NFS (Similac Advance)",2002330001,"Safflower, oil-babyfood",babyfood
11710353,"Infant formula, powder, made with water, NFS (Similac Advance)",3600225001,"Milk, sugar (lactose)-baby food/infant formula",babyfood
11710929,"Infant formula, powder, made with baby water (Gerber Good Start Protect)",2002365001,"Sunflower, oil-babyfood",babyfood
11710929,"Infant formula, powder, made with baby water (Gerber Good Start Protect)",9500244001,"Palm, oil-babyfood",babyfood
11710929,"Infant formula, powder, made with baby water (Gerber Good Start Protect)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11710929,"Infant formula, powder, made with baby water (Gerber Good Start Protect)",1400114001,"Coconut, oil-babyfood",babyfood
11710929,"Infant formula, powder, made with baby water (Gerber Good Start Protect)",600350001,"Soybean, oil-babyfood",babyfood
11710929,"Infant formula, powder, made with baby water (Gerber Good Start Protect)",3600225001,"Milk, sugar (lactose)-baby food/infant formula",babyfood
57830100,"Gerber Graduates Finger Snacks Cereal, baby food",1902105001,Cinnamon-babyfood,babyfood
57830100,"Gerber Graduates Finger Snacks Cereal, baby food",1500120001,"Corn, field, flour-babyfood",babyfood
57830100,"Gerber Graduates Finger Snacks Cereal, baby food",1100010001,"Apple, juice-babyfood",babyfood
57830100,"Gerber Graduates Finger Snacks Cereal, baby food",1500402001,"Wheat, flour-babyfood",babyfood
57830100,"Gerber Graduates Finger Snacks Cereal, baby food",1500232001,"Oat, flour-babyfood",babyfood
57830100,"Gerber Graduates Finger Snacks Cereal, baby food",101052001,"Beet, sugar-babyfood",babyfood
57830100,"Gerber Graduates Finger Snacks Cereal, baby food",1500325001,"Rice, flour-babyfood",babyfood
57830100,"Gerber Graduates Finger Snacks Cereal, baby food",9500362001,"Sugarcane, sugar-babyfood",babyfood
21701010,"Beef, baby food, strained",3100047001,"Beef, fat-babyfood",babyfood
21701010,"Beef, baby food, strained",1500123001,"Corn, field, starch-babyfood",babyfood
21701010,"Beef, baby food, strained",3100044001,"Beef, meat-babyfood",babyfood
22810010,"Ham, baby food, strained",3400290001,"Pork, meat-babyfood",babyfood
22810010,"Ham, baby food, strained",1500123001,"Corn, field, starch-babyfood",babyfood
22810010,"Ham, baby food, strained",3400293001,"Pork, fat-babyfood",babyfood
11710380,"Infant formula, NS as to form (Similac for Spit-Up)",600350001,"Soybean, oil-babyfood",babyfood
11710380,"Infant formula, NS as to form (Similac for Spit-Up)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11710380,"Infant formula, NS as to form (Similac for Spit-Up)",2002365001,"Sunflower, oil-babyfood",babyfood
11710380,"Infant formula, NS as to form (Similac for Spit-Up)",1500124001,"Corn, field, syrup-babyfood",babyfood
11710380,"Infant formula, NS as to form (Similac for Spit-Up)",1400114001,"Coconut, oil-babyfood",babyfood
11710381,"Infant formula, ready-to-feed (Similac for Spit-Up)",1500124001,"Corn, field, syrup-babyfood",babyfood
11710381,"Infant formula, ready-to-feed (Similac for Spit-Up)",1400114001,"Coconut, oil-babyfood",babyfood
11710381,"Infant formula, ready-to-feed (Similac for Spit-Up)",2002365001,"Sunflower, oil-babyfood",babyfood
11710381,"Infant formula, ready-to-feed (Similac for Spit-Up)",600350001,"Soybean, oil-babyfood",babyfood
11710381,"Infant formula, ready-to-feed (Similac for Spit-Up)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11480020,"Yogurt, whole milk, baby food, with fruit and multigrain cereal puree, NFS",1500233001,"Oat, groats/rolled oats-babyfood",babyfood
11740312,"Infant formula, liquid concentrate, made with water, NFS (Enfamil Nutramigen)",600350001,"Soybean, oil-babyfood",babyfood
11740312,"Infant formula, liquid concentrate, made with water, NFS (Enfamil Nutramigen)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11740312,"Infant formula, liquid concentrate, made with water, NFS (Enfamil Nutramigen)",1500124001,"Corn, field, syrup-babyfood",babyfood
11740312,"Infant formula, liquid concentrate, made with water, NFS (Enfamil Nutramigen)",1500123001,"Corn, field, starch-babyfood",babyfood
11740312,"Infant formula, liquid concentrate, made with water, NFS (Enfamil Nutramigen)",9500244001,"Palm, oil-babyfood",babyfood
11740312,"Infant formula, liquid concentrate, made with water, NFS (Enfamil Nutramigen)",2002365001,"Sunflower, oil-babyfood",babyfood
11740312,"Infant formula, liquid concentrate, made with water, NFS (Enfamil Nutramigen)",1400114001,"Coconut, oil-babyfood",babyfood
11710963,"Infant formula, ready-to-feed (Store Brand)",9500335001,Seaweed-babyfood,babyfood
11710963,"Infant formula, ready-to-feed (Store Brand)",1500124001,"Corn, field, syrup-babyfood",babyfood
11710963,"Infant formula, ready-to-feed (Store Brand)",2002365001,"Sunflower, oil-babyfood",babyfood
11710963,"Infant formula, ready-to-feed (Store Brand)",600350001,"Soybean, oil-babyfood",babyfood
11710963,"Infant formula, ready-to-feed (Store Brand)",600348001,"Soybean, flour-babyfood",babyfood
11710963,"Infant formula, ready-to-feed (Store Brand)",1400114001,"Coconut, oil-babyfood",babyfood
11710963,"Infant formula, ready-to-feed (Store Brand)",9500244001,"Palm, oil-babyfood",babyfood
24705010,"Chicken stick, baby food",4000096001,"Chicken, fat-babyfood",babyfood
24705010,"Chicken stick, baby food",3600224001,"Milk, water-babyfood/infant formula",babyfood
24705010,"Chicken stick, baby food",101052001,"Beet, sugar-babyfood",babyfood
24705010,"Chicken stick, baby food",4000095001,"Chicken, meat byproducts-babyfood",babyfood
24705010,"Chicken stick, baby food",301238001,"Onion, bulb, dried-babyfood",babyfood
24705010,"Chicken stick, baby food",9500362001,"Sugarcane, sugar-babyfood",babyfood
24705010,"Chicken stick, baby food",301165001,"Garlic, bulb-babyfood",babyfood
24705010,"Chicken stick, baby food",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
24705010,"Chicken stick, baby food",3600222001,"Milk, fat-baby food/infant formula",babyfood
24705010,"Chicken stick, baby food",4000093001,"Chicken, meat-babyfood",babyfood
24705010,"Chicken stick, baby food",4000097001,"Chicken, skin-babyfood",babyfood
67211000,"Orange-apple-banana juice, baby food",1001241001,"Orange, juice-babyfood",babyfood
67211000,"Orange-apple-banana juice, baby food",1100010001,"Apple, juice-babyfood",babyfood
67211000,"Orange-apple-banana juice, baby food",2402023001,Banana-babyfood,babyfood
11710621,"Infant formula, ready-to-feed (Enfamil Newborn)",9500335001,Seaweed-babyfood,babyfood
11710621,"Infant formula, ready-to-feed (Enfamil Newborn)",2002365001,"Sunflower, oil-babyfood",babyfood
11710621,"Infant formula, ready-to-feed (Enfamil Newborn)",1400114001,"Coconut, oil-babyfood",babyfood
11710621,"Infant formula, ready-to-feed (Enfamil Newborn)",9500244001,"Palm, oil-babyfood",babyfood
11710621,"Infant formula, ready-to-feed (Enfamil Newborn)",3600225001,"Milk, sugar (lactose)-baby food/infant formula",babyfood
11710621,"Infant formula, ready-to-feed (Enfamil Newborn)",600350001,"Soybean, oil-babyfood",babyfood
11710621,"Infant formula, ready-to-feed (Enfamil Newborn)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11710688,"Infant formula, powder, made with plain bottled water (Enfamil Enfagrow Toddler Transitions)",1400114001,"Coconut, oil-babyfood",babyfood
11710688,"Infant formula, powder, made with plain bottled water (Enfamil Enfagrow Toddler Transitions)",600350001,"Soybean, oil-babyfood",babyfood
11710688,"Infant formula, powder, made with plain bottled water (Enfamil Enfagrow Toddler Transitions)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11710688,"Infant formula, powder, made with plain bottled water (Enfamil Enfagrow Toddler Transitions)",3600225001,"Milk, sugar (lactose)-baby food/infant formula",babyfood
11710688,"Infant formula, powder, made with plain bottled water (Enfamil Enfagrow Toddler Transitions)",2002365001,"Sunflower, oil-babyfood",babyfood
11710688,"Infant formula, powder, made with plain bottled water (Enfamil Enfagrow Toddler Transitions)",9500244001,"Palm, oil-babyfood",babyfood
67109030,"Pears, baby food, toddler",1304176001,"Grape, juice-babyfood",babyfood
67109030,"Pears, baby food, toddler",1100266001,Pear-babyfood,babyfood
57820000,"Cereal, baby food, jarred, NFS",2402023001,Banana-babyfood,babyfood
57820000,"Cereal, baby food, jarred, NFS",1500325001,"Rice, flour-babyfood",babyfood
57820000,"Cereal, baby food, jarred, NFS",1902105001,Cinnamon-babyfood,babyfood
57820000,"Cereal, baby food, jarred, NFS",1500232001,"Oat, flour-babyfood",babyfood
57820000,"Cereal, baby food, jarred, NFS",1100008001,"Apple, peeled fruit-babyfood",babyfood
57820000,"Cereal, baby food, jarred, NFS",1500233001,"Oat, groats/rolled oats-babyfood",babyfood
57820000,"Cereal, baby food, jarred, NFS",1100010001,"Apple, juice-babyfood",babyfood
57820000,"Cereal, baby food, jarred, NFS",1100011001,"Apple, sauce-babyfood",babyfood
67108030,"Peaches, baby food, toddler",1304176001,"Grape, juice-babyfood",babyfood
67108030,"Peaches, baby food, toddler",1202260001,Peach-babyfood,babyfood
27641000,"Chicken stew, baby food, toddler",602255001,"Pea, succulent-babyfood",babyfood
27641000,"Chicken stew, baby food, toddler",600350001,"Soybean, oil-babyfood",babyfood
27641000,"Chicken stew, baby food, toddler",101078001,Carrot-babyfood,babyfood
27641000,"Chicken stew, baby food, toddler",1902274001,"Pepper, black and white-babyfood",babyfood
27641000,"Chicken stew, baby food, toddler",1500123001,"Corn, field, starch-babyfood",babyfood
27641000,"Chicken stew, baby food, toddler",4000093001,"Chicken, meat-babyfood",babyfood
27641000,"Chicken stew, baby food, toddler",1901029001,"Basil, dried leaves-babyfood",babyfood
27641000,"Chicken stew, baby food, toddler",2202085001,Celery-babyfood,babyfood
27641000,"Chicken stew, baby food, toddler",301238001,"Onion, bulb, dried-babyfood",babyfood
27641000,"Chicken stew, baby food, toddler",4000096001,"Chicken, fat-babyfood",babyfood
27641000,"Chicken stew, baby food, toddler",801376001,"Tomato, paste-babyfood",babyfood
27641000,"Chicken stew, baby food, toddler",103297001,"Potato, dry (granules/ flakes)-babyfood",babyfood
67413700,"Peach yogurt dessert, baby food, strained",3600224001,"Milk, water-babyfood/infant formula",babyfood
67413700,"Peach yogurt dessert, baby food, strained",3600222001,"Milk, fat-baby food/infant formula",babyfood
67413700,"Peach yogurt dessert, baby food, strained",9500362001,"Sugarcane, sugar-babyfood",babyfood
67413700,"Peach yogurt dessert, baby food, strained",1500123001,"Corn, field, starch-babyfood",babyfood
67413700,"Peach yogurt dessert, baby food, strained",1202260001,Peach-babyfood,babyfood
67413700,"Peach yogurt dessert, baby food, strained",101052001,"Beet, sugar-babyfood",babyfood
67413700,"Peach yogurt dessert, baby food, strained",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11710690,"Infant formula, NS as to form (Enfamil Enfagrow Toddler Transitions Gentlease)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11710690,"Infant formula, NS as to form (Enfamil Enfagrow Toddler Transitions Gentlease)",9500244001,"Palm, oil-babyfood",babyfood
11710690,"Infant formula, NS as to form (Enfamil Enfagrow Toddler Transitions Gentlease)",600350001,"Soybean, oil-babyfood",babyfood
11710690,"Infant formula, NS as to form (Enfamil Enfagrow Toddler Transitions Gentlease)",2002365001,"Sunflower, oil-babyfood",babyfood
11710690,"Infant formula, NS as to form (Enfamil Enfagrow Toddler Transitions Gentlease)",1500124001,"Corn, field, syrup-babyfood",babyfood
72133201,"Sweet potato, squash, pumpkin, chrysanthemum, or bean leaves, cooked",401104000,"Chrysanthemum, garland",veg_dg
11710471,"Infant formula, ready-to-feed (Similac Expert Care NeoSure)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11710471,"Infant formula, ready-to-feed (Similac Expert Care NeoSure)",3600225001,"Milk, sugar (lactose)-baby food/infant formula",babyfood
11710471,"Infant formula, ready-to-feed (Similac Expert Care NeoSure)",600350001,"Soybean, oil-babyfood",babyfood
11710471,"Infant formula, ready-to-feed (Similac Expert Care NeoSure)",2002330001,"Safflower, oil-babyfood",babyfood
11710478,"Infant formula, powder, made with plain bottled water (Similac Expert Care NeoSure)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11710478,"Infant formula, powder, made with plain bottled water (Similac Expert Care NeoSure)",3600225001,"Milk, sugar (lactose)-baby food/infant formula",babyfood
11710478,"Infant formula, powder, made with plain bottled water (Similac Expert Care NeoSure)",2002330001,"Safflower, oil-babyfood",babyfood
11710478,"Infant formula, powder, made with plain bottled water (Similac Expert Care NeoSure)",600350001,"Soybean, oil-babyfood",babyfood
11710478,"Infant formula, powder, made with plain bottled water (Similac Expert Care NeoSure)",1400114001,"Coconut, oil-babyfood",babyfood
11710660,"Infant formula, NS as to form (Enfamil A.R.)",3600225001,"Milk, sugar (lactose)-baby food/infant formula",babyfood
11710660,"Infant formula, NS as to form (Enfamil A.R.)",1400114001,"Coconut, oil-babyfood",babyfood
11710660,"Infant formula, NS as to form (Enfamil A.R.)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11710660,"Infant formula, NS as to form (Enfamil A.R.)",2002365001,"Sunflower, oil-babyfood",babyfood
11710660,"Infant formula, NS as to form (Enfamil A.R.)",600350001,"Soybean, oil-babyfood",babyfood
11710660,"Infant formula, NS as to form (Enfamil A.R.)",9500244001,"Palm, oil-babyfood",babyfood
11710676,"Infant formula, powder, made with baby water (Enfamil EnfaCare)",1400114001,"Coconut, oil-babyfood",babyfood
11710676,"Infant formula, powder, made with baby water (Enfamil EnfaCare)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11710676,"Infant formula, powder, made with baby water (Enfamil EnfaCare)",2002365001,"Sunflower, oil-babyfood",babyfood
11710676,"Infant formula, powder, made with baby water (Enfamil EnfaCare)",1500124001,"Corn, field, syrup-babyfood",babyfood
11710676,"Infant formula, powder, made with baby water (Enfamil EnfaCare)",600350001,"Soybean, oil-babyfood",babyfood
11710676,"Infant formula, powder, made with baby water (Enfamil EnfaCare)",3600225001,"Milk, sugar (lactose)-baby food/infant formula",babyfood
11710676,"Infant formula, powder, made with baby water (Enfamil EnfaCare)",9500244001,"Palm, oil-babyfood",babyfood
57805080,"Rice cereal with apples, baby food, dry, instant",1100009001,"Apple, dried-babyfood",babyfood
57805080,"Rice cereal with apples, baby food, dry, instant",2002365001,"Sunflower, oil-babyfood",babyfood
57805080,"Rice cereal with apples, baby food, dry, instant",600350001,"Soybean, oil-babyfood",babyfood
57805080,"Rice cereal with apples, baby food, dry, instant",1500325001,"Rice, flour-babyfood",babyfood
67100300,"Apples, baby food, toddler",1100008001,"Apple, peeled fruit-babyfood",babyfood
67100300,"Apples, baby food, toddler",1304176001,"Grape, juice-babyfood",babyfood
11710671,"Infant formula, ready-to-feed (Enfamil Gentlease)",600350001,"Soybean, oil-babyfood",babyfood
11710671,"Infant formula, ready-to-feed (Enfamil Gentlease)",1500124001,"Corn, field, syrup-babyfood",babyfood
11710671,"Infant formula, ready-to-feed (Enfamil Gentlease)",9500244001,"Palm, oil-babyfood",babyfood
11710671,"Infant formula, ready-to-feed (Enfamil Gentlease)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11710671,"Infant formula, ready-to-feed (Enfamil Gentlease)",2002365001,"Sunflower, oil-babyfood",babyfood
76605000,"Vegetable and chicken, baby food, NS as to strained or junior",4000096001,"Chicken, fat-babyfood",babyfood
76605000,"Vegetable and chicken, baby food, NS as to strained or junior",4000095001,"Chicken, meat byproducts-babyfood",babyfood
76605000,"Vegetable and chicken, baby food, NS as to strained or junior",4000093001,"Chicken, meat-babyfood",babyfood
76605000,"Vegetable and chicken, baby food, NS as to strained or junior",103297001,"Potato, dry (granules/ flakes)-babyfood",babyfood
76605000,"Vegetable and chicken, baby food, NS as to strained or junior",301238001,"Onion, bulb, dried-babyfood",babyfood
76605000,"Vegetable and chicken, baby food, NS as to strained or junior",4000097001,"Chicken, skin-babyfood",babyfood
76605000,"Vegetable and chicken, baby food, NS as to strained or junior",101078001,Carrot-babyfood,babyfood
76605000,"Vegetable and chicken, baby food, NS as to strained or junior",603256001,"Pea, dry-babyfood",babyfood
76611000,"Vegetable and turkey, baby food, NS as to strained or junior",603256001,"Pea, dry-babyfood",babyfood
76611000,"Vegetable and turkey, baby food, NS as to strained or junior",301238001,"Onion, bulb, dried-babyfood",babyfood
76611000,"Vegetable and turkey, baby food, NS as to strained or junior",5000385001,"Turkey, fat-babyfood",babyfood
76611000,"Vegetable and turkey, baby food, NS as to strained or junior",5000386001,"Turkey, skin-babyfood",babyfood
76611000,"Vegetable and turkey, baby food, NS as to strained or junior",5000384001,"Turkey, meat byproducts-babyfood",babyfood
76611000,"Vegetable and turkey, baby food, NS as to strained or junior",1500323001,"Rice, white-babyfood",babyfood
76611000,"Vegetable and turkey, baby food, NS as to strained or junior",101078001,Carrot-babyfood,babyfood
76611000,"Vegetable and turkey, baby food, NS as to strained or junior",103298001,"Potato, flour-babyfood",babyfood
76611000,"Vegetable and turkey, baby food, NS as to strained or junior",5000382001,"Turkey, meat-babyfood",babyfood
11710699,"Infant formula, powder, made with baby water (Enfamil Enfagrow Toddler Transitions Gentlease)",3600223001,"Milk, nonfat solids-baby food/infant formula",babyfood
11710699,"Infant formula, powder, made with baby water (Enfamil Enfagrow Toddler Transitions Gentlease)",2002365001,"Sunflower, oil-babyfood",babyfood
11710699,"Infant formula, powder, made with baby water (Enfamil Enfagrow Toddler Transitions Gentlease)",1500124001,"Corn, field, syrup-babyfood",babyfood
11710699,"Infant formula, powder, made with baby water (Enfamil Enfagrow Toddler Transitions Gentlease)",9500244001,"Palm, oil-babyfood",babyfood
11710699,"Infant formula, powder, made with baby water (Enfamil Enfagrow Toddler Transitions Gentlease)",600350001,"Soybean, oil-babyfood",babyfood
11720411,"Infant formula, ready-to-feed (Similac Isomil Soy)",600350001,"Soybean, oil-babyfood",babyfood
11720411,"Infant formula, ready-to-feed (Similac Isomil Soy)",600348001,"Soybean, flour-babyfood",babyfood
11720411,"Infant formula, ready-to-feed (Similac Isomil Soy)",101052001,"Beet, sugar-babyfood",babyfood
11720411,"Infant formula, ready-to-feed (Similac Isomil Soy)",1500124001,"Corn, field, syrup-babyfood",babyfood
11720411,"Infant formula, ready-to-feed (Similac Isomil Soy)",9500362001,"Sugarcane, sugar-babyfood",babyfood
11710369,"Infant formula, powder, made with baby water (Similac Advance Organic)",2002330001,"Safflower, oil-babyfood",babyfood
