subgroup,Age,Sex,Race,diseases,count,crude_se,population,Age_label,Sex_label,Race_label
27,4,1,3,LC,1091,59,2911586,55-64,Female,HIS
28,4,1,4,LC,1455,76,2629488,55-64,Female,OTH
29,4,2,1,LC,18889,301,15564860,55-64,Male,NHW
30,4,2,2,LC,3147,110,2050599,55-64,Male,NHB
31,4,2,3,LC,1207,63,2832735,55-64,Male,HIS
32,4,2,4,LC,1759,83,2195076,55-64,Male,OTH
33,5,1,1,LC,27443,346,11513863,65-74,Female,NHW
34,5,1,2,LC,3010,104,1390166,65-74,Female,NHB
35,5,1,3,LC,1606,71,1616432,65-74,Female,HIS
36,5,1,4,LC,1387,57,1089947,65-74,Female,OTH
37,5,2,1,LC,27902,347,10345066,65-74,Male,NHW
38,5,2,2,LC,3766,119,1099252,65-74,Male,NHB
39,5,2,3,LC,1560,65,1168063,65-74,Male,HIS
40,5,2,4,LC,1972,72,989548,65-74,Male,OTH
41,6,1,1,LC,29810,354,9145660,75+,Female,NHW
42,6,1,2,LC,3230,125,1249362,75+,Female,NHB
43,6,1,3,LC,1175,49,737080,75+,Female,HIS
44,6,1,4,LC,1427,53,689818,75+,Female,OTH
45,6,2,1,LC,29420,359,6831819,75+,Male,NHW
46,6,2,2,LC,3135,118,670963,75+,Male,NHB
47,6,2,3,LC,1464,58,548525,75+,Male,HIS
48,6,2,4,LC,2046,73,638884,75+,Male,OTH
1,1,1,1,LVC,36,13,18192633,20-34,Female,NHW
2,1,1,2,LVC,24,10,4596338,20-34,Female,NHB
3,1,1,3,LVC,21,8,6549965,20-34,Female,HIS
4,1,1,4,LVC,10,6,3878604,20-34,Female,OTH
5,1,2,1,LVC,67,18,19295314,20-34,Male,NHW
6,1,2,2,LVC,15,8,4186659,20-34,Male,NHB
7,1,2,3,LVC,23,8,6886181,20-34,Male,HIS
8,1,2,4,LVC,26,10,3785306,20-34,Male,OTH
9,2,1,1,LVC,107,21,10789518,35-44,Female,NHW
10,2,1,2,LVC,39,13,2841551,35-44,Female,NHB
11,2,1,3,LVC,23,9,4706043,35-44,Female,HIS
12,2,1,4,LVC,23,9,2705155,35-44,Female,OTH
13,2,2,1,LVC,107,21,10698668,35-44,Male,NHW
14,2,2,2,LVC,35,12,2373836,35-44,Male,NHB
15,2,2,3,LVC,43,12,4477083,35-44,Male,HIS
16,2,2,4,LVC,103,18,2268050,35-44,Male,OTH
17,3,1,1,LVC,360,41,12961330,45-54,Female,NHW
18,3,1,2,LVC,70,16,2294986,45-54,Female,NHB
19,3,1,3,LVC,109,16,2981376,45-54,Female,HIS
20,3,1,4,LVC,66,13,1908325,45-54,Female,OTH
21,3,2,1,LVC,775,54,10622756,45-54,Male,NHW
22,3,2,2,LVC,220,30,2323392,45-54,Male,NHB
23,3,2,3,LVC,436,33,3207152,45-54,Male,HIS
24,3,2,4,LVC,400,41,2807268,45-54,Male,OTH
25,4,1,1,LVC,1519,87,16626401,55-64,Female,NHW
26,4,1,2,LVC,445,47,3005374,55-64,Female,NHB
27,4,1,3,LVC,571,43,2911586,55-64,Female,HIS
28,4,1,4,LVC,366,38,2629488,55-64,Female,OTH
29,4,2,1,LVC,5749,165,15564860,55-64,Male,NHW
30,4,2,2,LVC,1208,68,2050599,55-64,Male,NHB
31,4,2,3,LVC,1570,72,2832735,55-64,Male,HIS
32,4,2,4,LVC,1162,68,2195076,55-64,Male,OTH
33,5,1,1,LVC,1977,93,11513863,65-74,Female,NHW
34,5,1,2,LVC,379,37,1390166,65-74,Female,NHB
35,5,1,3,LVC,684,47,1616432,65-74,Female,HIS
36,5,1,4,LVC,333,28,1089947,65-74,Female,OTH
37,5,2,1,LVC,5625,157,10345066,65-74,Male,NHW
38,5,2,2,LVC,1150,66,1099252,65-74,Male,NHB
39,5,2,3,LVC,1188,57,1168063,65-74,Male,HIS
40,5,2,4,LVC,763,45,989548,65-74,Male,OTH
41,6,1,1,LVC,2131,95,9145660,75+,Female,NHW
42,6,1,2,LVC,308,39,1249362,75+,Female,NHB
43,6,1,3,LVC,450,31,737080,75+,Female,HIS
44,6,1,4,LVC,321,25,689818,75+,Female,OTH
45,6,2,1,LVC,3647,127,6831819,75+,Male,NHW
46,6,2,2,LVC,402,43,670963,75+,Male,NHB
47,6,2,3,LVC,518,35,548525,75+,Male,HIS
48,6,2,4,LVC,564,38,638884,75+,Male,OTH
1,1,1,1,MLPC,218,31,18192633,20-34,Female,NHW
2,1,1,2,MLPC,44,14,4596338,20-34,Female,NHB
3,1,1,3,MLPC,65,14,6549965,20-34,Female,HIS
4,1,1,4,MLPC,72,16,3878604,20-34,Female,OTH
5,1,2,1,MLPC,240,33,19295314,20-34,Male,NHW
6,1,2,2,MLPC,40,12,4186659,20-34,Male,NHB
7,1,2,3,MLPC,64,13,6886181,20-34,Male,HIS
8,1,2,4,MLPC,111,19,3785306,20-34,Male,OTH
9,2,1,1,MLPC,398,40,10789518,35-44,Female,NHW
10,2,1,2,MLPC,73,18,2841551,35-44,Female,NHB
11,2,1,3,MLPC,89,17,4706043,35-44,Female,HIS
12,2,1,4,MLPC,109,19,2705155,35-44,Female,OTH
13,2,2,1,MLPC,766,55,10698668,35-44,Male,NHW
14,2,2,2,MLPC,140,24,2373836,35-44,Male,NHB
15,2,2,3,MLPC,132,20,4477083,35-44,Male,HIS
16,2,2,4,MLPC,196,25,2268050,35-44,Male,OTH
17,3,1,1,MLPC,1513,82,12961330,45-54,Female,NHW
18,3,1,2,MLPC,185,26,2294986,45-54,Female,NHB
19,3,1,3,MLPC,181,21,2981376,45-54,Female,HIS
20,3,1,4,MLPC,169,21,1908325,45-54,Female,OTH
21,3,2,1,MLPC,3596,114,10622756,45-54,Male,NHW
22,3,2,2,MLPC,605,49,2323392,45-54,Male,NHB
23,3,2,3,MLPC,456,34,3207152,45-54,Male,HIS
24,3,2,4,MLPC,665,53,2807268,45-54,Male,OTH
25,4,1,1,MLPC,3719,135,16626401,55-64,Female,NHW
26,4,1,2,MLPC,503,50,3005374,55-64,Female,NHB
27,4,1,3,MLPC,350,34,2911586,55-64,Female,HIS
28,4,1,4,MLPC,374,39,2629488,55-64,Female,OTH
29,4,2,1,MLPC,12018,240,15564860,55-64,Male,NHW
30,4,2,2,MLPC,1262,70,2050599,55-64,Male,NHB
31,4,2,3,MLPC,911,55,2832735,55-64,Male,HIS
32,4,2,4,MLPC,1003,63,2195076,55-64,Male,OTH
33,5,1,1,MLPC,3354,121,11513863,65-74,Female,NHW
34,5,1,2,MLPC,343,36,1390166,65-74,Female,NHB
35,5,1,3,MLPC,288,30,1616432,65-74,Female,HIS
36,5,1,4,MLPC,177,21,1089947,65-74,Female,OTH
37,5,2,1,MLPC,10447,213,10345066,65-74,Male,NHW
38,5,2,2,MLPC,960,60,1099252,65-74,Male,NHB
39,5,2,3,MLPC,677,43,1168063,65-74,Male,HIS
40,5,2,4,MLPC,559,39,989548,65-74,Male,OTH
41,6,1,1,MLPC,3488,121,9145660,75+,Female,NHW
42,6,1,2,MLPC,279,37,1249362,75+,Female,NHB
43,6,1,3,MLPC,204,21,737080,75+,Female,HIS
44,6,1,4,MLPC,171,19,689818,75+,Female,OTH
45,6,2,1,MLPC,7084,176,6831819,75+,Male,NHW
46,6,2,2,MLPC,486,47,670963,75+,Male,NHB
47,6,2,3,MLPC,375,29,548525,75+,Male,HIS
48,6,2,4,MLPC,411,33,638884,75+,Male,OTH
1,1,1,1,MMC,23,10,18192633,20-34,Female,NHW
2,1,1,2,MMC,16,8,4596338,20-34,Female,NHB
3,1,1,3,MMC,3,3,6549965,20-34,Female,HIS
4,1,1,4,MMC,7,5,3878604,20-34,Female,OTH
5,1,2,1,MMC,23,10,19295314,20-34,Male,NHW
6,1,2,2,MMC,18,8,4186659,20-34,Male,NHB
7,1,2,3,MMC,13,6,6886181,20-34,Male,HIS
8,1,2,4,MMC,13,7,3785306,20-34,Male,OTH
9,2,1,1,MMC,123,23,10789518,35-44,Female,NHW
10,2,1,2,MMC,107,22,2841551,35-44,Female,NHB
11,2,1,3,MMC,73,16,4706043,35-44,Female,HIS
12,2,1,4,MMC,23,9,2705155,35-44,Female,OTH
13,2,2,1,MMC,178,27,10698668,35-44,Male,NHW
14,2,2,2,MMC,102,20,2373836,35-44,Male,NHB
15,2,2,3,MMC,49,12,4477083,35-44,Male,HIS
16,2,2,4,MMC,37,11,2268050,35-44,Male,OTH
17,3,1,1,MMC,497,47,12961330,45-54,Female,NHW
18,3,1,2,MMC,320,34,2294986,45-54,Female,NHB
19,3,1,3,MMC,156,20,2981376,45-54,Female,HIS
20,3,1,4,MMC,46,11,1908325,45-54,Female,OTH
21,3,2,1,MMC,597,47,10622756,45-54,Male,NHW
22,3,2,2,MMC,346,37,2323392,45-54,Male,NHB
23,3,2,3,MMC,204,23,3207152,45-54,Male,HIS
24,3,2,4,MMC,123,23,2807268,45-54,Male,OTH
25,4,1,1,MMC,1519,87,16626401,55-64,Female,NHW
26,4,1,2,MMC,798,62,3005374,55-64,Female,NHB
27,4,1,3,MMC,341,33,2911586,55-64,Female,HIS
28,4,1,4,MMC,154,25,2629488,55-64,Female,OTH
29,4,2,1,MMC,2114,102,15564860,55-64,Male,NHW
30,4,2,2,MMC,662,51,2050599,55-64,Male,NHB
31,4,2,3,MMC,422,37,2832735,55-64,Male,HIS
32,4,2,4,MMC,203,29,2195076,55-64,Male,OTH
33,5,1,1,MMC,2155,97,11513863,65-74,Female,NHW
34,5,1,2,MMC,743,52,1390166,65-74,Female,NHB
35,5,1,3,MMC,332,33,1616432,65-74,Female,HIS
36,5,1,4,MMC,154,19,1089947,65-74,Female,OTH
37,5,2,1,MMC,3304,119,10345066,65-74,Male,NHW
38,5,2,2,MMC,810,55,1099252,65-74,Male,NHB
39,5,2,3,MMC,344,31,1168063,65-74,Male,HIS
40,5,2,4,MMC,220,24,989548,65-74,Male,OTH
41,6,1,1,MMC,2580,105,9145660,75+,Female,NHW
42,6,1,2,MMC,846,64,1249362,75+,Female,NHB
43,6,1,3,MMC,254,23,737080,75+,Female,HIS
44,6,1,4,MMC,156,18,689818,75+,Female,OTH
45,6,2,1,MMC,3468,123,6831819,75+,Male,NHW
46,6,2,2,MMC,654,54,670963,75+,Male,NHB
47,6,2,3,MMC,262,25,548525,75+,Male,HIS
48,6,2,4,MMC,182,22,638884,75+,Male,OTH
1,1,1,1,OC,457,46,18192633,20-34,Female,NHW
2,1,1,2,OC,84,19,4596338,20-34,Female,NHB
3,1,1,3,OC,179,22,6549965,20-34,Female,HIS
4,1,1,4,OC,114,20,3878604,20-34,Female,OTH
5,1,2,1,OC,0,0,19295314,20-34,Male,NHW
6,1,2,2,OC,0,0,4186659,20-34,Male,NHB
7,1,2,3,OC,0,0,6886181,20-34,Male,HIS
8,1,2,4,OC,0,0,3785306,20-34,Male,OTH
9,2,1,1,OC,570,49,10789518,35-44,Female,NHW
10,2,1,2,OC,154,26,2841551,35-44,Female,NHB
11,2,1,3,OC,306,32,4706043,35-44,Female,HIS
12,2,1,4,OC,193,25,2705155,35-44,Female,OTH
13,2,2,1,OC,0,0,10698668,35-44,Male,NHW
14,2,2,2,OC,0,0,2373836,35-44,Male,NHB
15,2,2,3,OC,0,0,4477083,35-44,Male,HIS
16,2,2,4,OC,0,0,2268050,35-44,Male,OTH
17,3,1,1,OC,1783,90,12961330,45-54,Female,NHW
18,3,1,2,OC,271,31,2294986,45-54,Female,NHB
19,3,1,3,OC,477,34,2981376,45-54,Female,HIS
20,3,1,4,OC,347,30,1908325,45-54,Female,OTH
21,3,2,1,OC,0,0,10622756,45-54,Male,NHW
22,3,2,2,OC,0,0,2323392,45-54,Male,NHB
23,3,2,3,OC,0,0,3207152,45-54,Male,HIS
24,3,2,4,OC,0,0,2807268,45-54,Male,OTH
25,4,1,1,OC,3862,138,16626401,55-64,Female,NHW
26,4,1,2,OC,566,53,3005374,55-64,Female,NHB
27,4,1,3,OC,675,47,2911586,55-64,Female,HIS
28,4,1,4,OC,551,47,2629488,55-64,Female,OTH
29,4,2,1,OC,0,0,15564860,55-64,Male,NHW
30,4,2,2,OC,0,0,2050599,55-64,Male,NHB
31,4,2,3,OC,0,0,2832735,55-64,Male,HIS
32,4,2,4,OC,0,0,2195076,55-64,Male,OTH
33,5,1,1,OC,3906,131,11513863,65-74,Female,NHW
34,5,1,2,OC,382,37,1390166,65-74,Female,NHB
35,5,1,3,OC,516,41,1616432,65-74,Female,HIS
36,5,1,4,OC,278,26,1089947,65-74,Female,OTH
37,5,2,1,OC,0,0,10345066,65-74,Male,NHW
38,5,2,2,OC,0,0,1099252,65-74,Male,NHB
39,5,2,3,OC,0,0,1168063,65-74,Male,HIS
40,5,2,4,OC,0,0,989548,65-74,Male,OTH
41,6,1,1,OC,3723,126,9145660,75+,Female,NHW
42,6,1,2,OC,433,46,1249362,75+,Female,NHB
43,6,1,3,OC,220,22,737080,75+,Female,HIS
44,6,1,4,OC,185,19,689818,75+,Female,OTH
45,6,2,1,OC,0,0,6831819,75+,Male,NHW
46,6,2,2,OC,0,0,670963,75+,Male,NHB
47,6,2,3,OC,0,0,548525,75+,Male,HIS
48,6,2,4,OC,0,0,638884,75+,Male,OTH
1,1,1,1,OSTK,20,4,18192633,20-34,Female,NHW
2,1,1,2,OSTK,13,4,4596338,20-34,Female,NHB
3,1,1,3,OSTK,8,2,6549965,20-34,Female,HIS
4,1,1,4,OSTK,4,1,3878604,20-34,Female,OTH
5,1,2,1,OSTK,25,6,19295314,20-34,Male,NHW
6,1,2,2,OSTK,7,1,4186659,20-34,Male,NHB
7,1,2,3,OSTK,9,2,6886181,20-34,Male,HIS
8,1,2,4,OSTK,4,1,3785306,20-34,Male,OTH
9,2,1,1,OSTK,90,10,10789518,35-44,Female,NHW
10,2,1,2,OSTK,46,7,2841551,35-44,Female,NHB
11,2,1,3,OSTK,18,5,4706043,35-44,Female,HIS
12,2,1,4,OSTK,9,2,2705155,35-44,Female,OTH
13,2,2,1,OSTK,81,10,10698668,35-44,Male,NHW
14,2,2,2,OSTK,62,8,2373836,35-44,Male,NHB
15,2,2,3,OSTK,26,6,4477083,35-44,Male,HIS
16,2,2,4,OSTK,13,4,2268050,35-44,Male,OTH
17,3,1,1,OSTK,315,18,12961330,45-54,Female,NHW
18,3,1,2,OSTK,174,14,2294986,45-54,Female,NHB
19,3,1,3,OSTK,61,8,2981376,45-54,Female,HIS
20,3,1,4,OSTK,29,6,1908325,45-54,Female,OTH
21,3,2,1,OSTK,481,23,10622756,45-54,Male,NHW
22,3,2,2,OSTK,259,17,2323392,45-54,Male,NHB
23,3,2,3,OSTK,95,10,3207152,45-54,Male,HIS
24,3,2,4,OSTK,31,6,2807268,45-54,Male,OTH
25,4,1,1,OSTK,1250,36,16626401,55-64,Female,NHW
26,4,1,2,OSTK,546,24,3005374,55-64,Female,NHB
27,4,1,3,OSTK,154,13,2911586,55-64,Female,HIS
28,4,1,4,OSTK,86,10,2629488,55-64,Female,OTH
29,4,2,1,OSTK,1794,43,15564860,55-64,Male,NHW
30,4,2,2,OSTK,812,29,2050599,55-64,Male,NHB
31,4,2,3,OSTK,240,16,2832735,55-64,Male,HIS
32,4,2,4,OSTK,114,11,2195076,55-64,Male,OTH
33,5,1,1,OSTK,3277,57,11513863,65-74,Female,NHW
34,5,1,2,OSTK,999,32,1390166,65-74,Female,NHB
35,5,1,3,OSTK,315,18,1616432,65-74,Female,HIS
36,5,1,4,OSTK,196,14,1089947,65-74,Female,OTH
37,5,2,1,OSTK,4046,64,10345066,65-74,Male,NHW
38,5,2,2,OSTK,1244,36,1099252,65-74,Male,NHB
39,5,2,3,OSTK,444,22,1168063,65-74,Male,HIS
40,5,2,4,OSTK,242,16,989548,65-74,Male,OTH
41,6,1,1,OSTK,27260,228,9145660,75+,Female,NHW
42,6,1,2,OSTK,3210,80,1249362,75+,Female,NHB
43,6,1,3,OSTK,1756,59,737080,75+,Female,HIS
44,6,1,4,OSTK,1160,48,689818,75+,Female,OTH
45,6,2,1,OSTK,15356,175,6831819,75+,Male,NHW
46,6,2,2,OSTK,1864,61,670963,75+,Male,NHB
47,6,2,3,OSTK,1219,50,548525,75+,Male,HIS
48,6,2,4,OSTK,817,41,638884,75+,Male,OTH
1,1,1,1,OSTK_medBMI,20,4,18192633,20-34,Female,NHW
2,1,1,2,OSTK_medBMI,13,4,4596338,20-34,Female,NHB
3,1,1,3,OSTK_medBMI,8,2,6549965,20-34,Female,HIS
4,1,1,4,OSTK_medBMI,4,1,3878604,20-34,Female,OTH
5,1,2,1,OSTK_medBMI,25,6,19295314,20-34,Male,NHW
6,1,2,2,OSTK_medBMI,7,1,4186659,20-34,Male,NHB
7,1,2,3,OSTK_medBMI,9,2,6886181,20-34,Male,HIS
8,1,2,4,OSTK_medBMI,4,1,3785306,20-34,Male,OTH
9,2,1,1,OSTK_medBMI,90,10,10789518,35-44,Female,NHW
10,2,1,2,OSTK_medBMI,46,7,2841551,35-44,Female,NHB
11,2,1,3,OSTK_medBMI,18,5,4706043,35-44,Female,HIS
12,2,1,4,OSTK_medBMI,9,2,2705155,35-44,Female,OTH
13,2,2,1,OSTK_medBMI,81,10,10698668,35-44,Male,NHW
14,2,2,2,OSTK_medBMI,62,8,2373836,35-44,Male,NHB
15,2,2,3,OSTK_medBMI,26,6,4477083,35-44,Male,HIS
16,2,2,4,OSTK_medBMI,13,4,2268050,35-44,Male,OTH
17,3,1,1,OSTK_medBMI,315,18,12961330,45-54,Female,NHW
18,3,1,2,OSTK_medBMI,174,14,2294986,45-54,Female,NHB
19,3,1,3,OSTK_medBMI,61,8,2981376,45-54,Female,HIS
20,3,1,4,OSTK_medBMI,29,6,1908325,45-54,Female,OTH
21,3,2,1,OSTK_medBMI,481,23,10622756,45-54,Male,NHW
22,3,2,2,OSTK_medBMI,259,17,2323392,45-54,Male,NHB
23,3,2,3,OSTK_medBMI,95,10,3207152,45-54,Male,HIS
24,3,2,4,OSTK_medBMI,31,6,2807268,45-54,Male,OTH
25,4,1,1,OSTK_medBMI,1250,36,16626401,55-64,Female,NHW
26,4,1,2,OSTK_medBMI,546,24,3005374,55-64,Female,NHB
27,4,1,3,OSTK_medBMI,154,13,2911586,55-64,Female,HIS
28,4,1,4,OSTK_medBMI,86,10,2629488,55-64,Female,OTH
29,4,2,1,OSTK_medBMI,1794,43,15564860,55-64,Male,NHW
30,4,2,2,OSTK_medBMI,812,29,2050599,55-64,Male,NHB
31,4,2,3,OSTK_medBMI,240,16,2832735,55-64,Male,HIS
32,4,2,4,OSTK_medBMI,114,11,2195076,55-64,Male,OTH
33,5,1,1,OSTK_medBMI,3277,57,11513863,65-74,Female,NHW
34,5,1,2,OSTK_medBMI,999,32,1390166,65-74,Female,NHB
35,5,1,3,OSTK_medBMI,315,18,1616432,65-74,Female,HIS
36,5,1,4,OSTK_medBMI,196,14,1089947,65-74,Female,OTH
37,5,2,1,OSTK_medBMI,4046,64,10345066,65-74,Male,NHW
38,5,2,2,OSTK_medBMI,1244,36,1099252,65-74,Male,NHB
39,5,2,3,OSTK_medBMI,444,22,1168063,65-74,Male,HIS
40,5,2,4,OSTK_medBMI,242,16,989548,65-74,Male,OTH
41,6,1,1,OSTK_medBMI,27260,228,9145660,75+,Female,NHW
42,6,1,2,OSTK_medBMI,3210,80,1249362,75+,Female,NHB
43,6,1,3,OSTK_medBMI,1756,59,737080,75+,Female,HIS
44,6,1,4,OSTK_medBMI,1160,48,689818,75+,Female,OTH
45,6,2,1,OSTK_medBMI,15356,175,6831819,75+,Male,NHW
46,6,2,2,OSTK_medBMI,1864,61,670963,75+,Male,NHB
47,6,2,3,OSTK_medBMI,1219,50,548525,75+,Male,HIS
48,6,2,4,OSTK_medBMI,817,41,638884,75+,Male,OTH
1,1,1,1,OSTK_medSBP,20,4,18192633,20-34,Female,NHW
2,1,1,2,OSTK_medSBP,13,4,4596338,20-34,Female,NHB
3,1,1,3,OSTK_medSBP,8,2,6549965,20-34,Female,HIS
4,1,1,4,OSTK_medSBP,4,1,3878604,20-34,Female,OTH
5,1,2,1,OSTK_medSBP,25,6,19295314,20-34,Male,NHW
6,1,2,2,OSTK_medSBP,7,1,4186659,20-34,Male,NHB
7,1,2,3,OSTK_medSBP,9,2,6886181,20-34,Male,HIS
8,1,2,4,OSTK_medSBP,4,1,3785306,20-34,Male,OTH
9,2,1,1,OSTK_medSBP,90,10,10789518,35-44,Female,NHW
10,2,1,2,OSTK_medSBP,46,7,2841551,35-44,Female,NHB
11,2,1,3,OSTK_medSBP,18,5,4706043,35-44,Female,HIS
12,2,1,4,OSTK_medSBP,9,2,2705155,35-44,Female,OTH
13,2,2,1,OSTK_medSBP,81,10,10698668,35-44,Male,NHW
14,2,2,2,OSTK_medSBP,62,8,2373836,35-44,Male,NHB
15,2,2,3,OSTK_medSBP,26,6,4477083,35-44,Male,HIS
16,2,2,4,OSTK_medSBP,13,4,2268050,35-44,Male,OTH
17,3,1,1,OSTK_medSBP,315,18,12961330,45-54,Female,NHW
18,3,1,2,OSTK_medSBP,174,14,2294986,45-54,Female,NHB
19,3,1,3,OSTK_medSBP,61,8,2981376,45-54,Female,HIS
20,3,1,4,OSTK_medSBP,29,6,1908325,45-54,Female,OTH
21,3,2,1,OSTK_medSBP,481,23,10622756,45-54,Male,NHW
22,3,2,2,OSTK_medSBP,259,17,2323392,45-54,Male,NHB
23,3,2,3,OSTK_medSBP,95,10,3207152,45-54,Male,HIS
24,3,2,4,OSTK_medSBP,31,6,2807268,45-54,Male,OTH
25,4,1,1,OSTK_medSBP,1250,36,16626401,55-64,Female,NHW
26,4,1,2,OSTK_medSBP,546,24,3005374,55-64,Female,NHB
27,4,1,3,OSTK_medSBP,154,13,2911586,55-64,Female,HIS
28,4,1,4,OSTK_medSBP,86,10,2629488,55-64,Female,OTH
29,4,2,1,OSTK_medSBP,1794,43,15564860,55-64,Male,NHW
30,4,2,2,OSTK_medSBP,812,29,2050599,55-64,Male,NHB
31,4,2,3,OSTK_medSBP,240,16,2832735,55-64,Male,HIS
32,4,2,4,OSTK_medSBP,114,11,2195076,55-64,Male,OTH
33,5,1,1,OSTK_medSBP,3277,57,11513863,65-74,Female,NHW
34,5,1,2,OSTK_medSBP,999,32,1390166,65-74,Female,NHB
35,5,1,3,OSTK_medSBP,315,18,1616432,65-74,Female,HIS
36,5,1,4,OSTK_medSBP,196,14,1089947,65-74,Female,OTH
37,5,2,1,OSTK_medSBP,4046,64,10345066,65-74,Male,NHW
38,5,2,2,OSTK_medSBP,1244,36,1099252,65-74,Male,NHB
39,5,2,3,OSTK_medSBP,444,22,1168063,65-74,Male,HIS
40,5,2,4,OSTK_medSBP,242,16,989548,65-74,Male,OTH
41,6,1,1,OSTK_medSBP,27260,228,9145660,75+,Female,NHW
42,6,1,2,OSTK_medSBP,3210,80,1249362,75+,Female,NHB
43,6,1,3,OSTK_medSBP,1756,59,737080,75+,Female,HIS
44,6,1,4,OSTK_medSBP,1160,48,689818,75+,Female,OTH
45,6,2,1,OSTK_medSBP,15356,175,6831819,75+,Male,NHW
46,6,2,2,OSTK_medSBP,1864,61,670963,75+,Male,NHB
47,6,2,3,OSTK_medSBP,1219,50,548525,75+,Male,HIS
48,6,2,4,OSTK_medSBP,817,41,638884,75+,Male,OTH
1,1,1,1,OTH,155,13,18192633,20-34,Female,NHW
2,1,1,2,OTH,85,10,4596338,20-34,Female,NHB
3,1,1,3,OTH,28,6,6549965,20-34,Female,HIS
4,1,1,4,OTH,9,2,3878604,20-34,Female,OTH
5,1,2,1,OTH,172,14,19295314,20-34,Male,NHW
6,1,2,2,OTH,83,9,4186659,20-34,Male,NHB
7,1,2,3,OTH,31,6,6886181,20-34,Male,HIS
8,1,2,4,OTH,15,4,3785306,20-34,Male,OTH
9,2,1,1,OTH,253,16,10789518,35-44,Female,NHW
10,2,1,2,OTH,139,12,2841551,35-44,Female,NHB
11,2,1,3,OTH,46,7,4706043,35-44,Female,HIS
12,2,1,4,OTH,9,2,2705155,35-44,Female,OTH
13,2,2,1,OTH,258,16,10698668,35-44,Male,NHW
14,2,2,2,OTH,137,12,2373836,35-44,Male,NHB
15,2,2,3,OTH,75,9,4477083,35-44,Male,HIS
16,2,2,4,OTH,38,7,2268050,35-44,Male,OTH
17,3,1,1,OTH,499,23,12961330,45-54,Female,NHW
18,3,1,2,OTH,244,16,2294986,45-54,Female,NHB
19,3,1,3,OTH,77,9,2981376,45-54,Female,HIS
20,3,1,4,OTH,31,6,1908325,45-54,Female,OTH
21,3,2,1,OTH,603,25,10622756,45-54,Male,NHW
22,3,2,2,OTH,250,16,2323392,45-54,Male,NHB
23,3,2,3,OTH,113,11,3207152,45-54,Male,HIS
24,3,2,4,OTH,33,6,2807268,45-54,Male,OTH
25,4,1,1,OTH,1071,33,16626401,55-64,Female,NHW
26,4,1,2,OTH,387,20,3005374,55-64,Female,NHB
27,4,1,3,OTH,123,12,2911586,55-64,Female,HIS
28,4,1,4,OTH,49,7,2629488,55-64,Female,OTH
29,4,2,1,OTH,1496,40,15564860,55-64,Male,NHW
30,4,2,2,OTH,366,20,2050599,55-64,Male,NHB
31,4,2,3,OTH,168,13,2832735,55-64,Male,HIS
32,4,2,4,OTH,51,8,2195076,55-64,Male,OTH
33,5,1,1,OTH,2153,47,11513863,65-74,Female,NHW
34,5,1,2,OTH,538,24,1390166,65-74,Female,NHB
35,5,1,3,OTH,212,15,1616432,65-74,Female,HIS
36,5,1,4,OTH,74,9,1089947,65-74,Female,OTH
37,5,2,1,OTH,2372,49,10345066,65-74,Male,NHW
38,5,2,2,OTH,364,20,1099252,65-74,Male,NHB
39,5,2,3,OTH,161,13,1168063,65-74,Male,HIS
40,5,2,4,OTH,76,9,989548,65-74,Male,OTH
41,6,1,1,OTH,14844,169,9145660,75+,Female,NHW
42,6,1,2,OTH,1083,47,1249362,75+,Female,NHB
43,6,1,3,OTH,663,37,737080,75+,Female,HIS
44,6,1,4,OTH,419,29,689818,75+,Female,OTH
45,6,2,1,OTH,9270,136,6831819,75+,Male,NHW
46,6,2,2,OTH,551,34,670963,75+,Male,NHB
47,6,2,3,OTH,395,29,548525,75+,Male,HIS
48,6,2,4,OTH,250,23,638884,75+,Male,OTH
1,1,1,1,OTH_medBMI,155,13,18192633,20-34,Female,NHW
2,1,1,2,OTH_medBMI,85,10,4596338,20-34,Female,NHB
3,1,1,3,OTH_medBMI,28,6,6549965,20-34,Female,HIS
4,1,1,4,OTH_medBMI,9,2,3878604,20-34,Female,OTH
5,1,2,1,OTH_medBMI,172,14,19295314,20-34,Male,NHW
6,1,2,2,OTH_medBMI,83,9,4186659,20-34,Male,NHB
7,1,2,3,OTH_medBMI,31,6,6886181,20-34,Male,HIS
8,1,2,4,OTH_medBMI,15,4,3785306,20-34,Male,OTH
9,2,1,1,OTH_medBMI,253,16,10789518,35-44,Female,NHW
10,2,1,2,OTH_medBMI,139,12,2841551,35-44,Female,NHB
11,2,1,3,OTH_medBMI,46,7,4706043,35-44,Female,HIS
12,2,1,4,OTH_medBMI,9,2,2705155,35-44,Female,OTH
13,2,2,1,OTH_medBMI,258,16,10698668,35-44,Male,NHW
14,2,2,2,OTH_medBMI,137,12,2373836,35-44,Male,NHB
15,2,2,3,OTH_medBMI,75,9,4477083,35-44,Male,HIS
16,2,2,4,OTH_medBMI,38,7,2268050,35-44,Male,OTH
17,3,1,1,OTH_medBMI,499,23,12961330,45-54,Female,NHW
18,3,1,2,OTH_medBMI,244,16,2294986,45-54,Female,NHB
19,3,1,3,OTH_medBMI,77,9,2981376,45-54,Female,HIS
20,3,1,4,OTH_medBMI,31,6,1908325,45-54,Female,OTH
21,3,2,1,OTH_medBMI,603,25,10622756,45-54,Male,NHW
22,3,2,2,OTH_medBMI,250,16,2323392,45-54,Male,NHB
