subgroup,Age,Sex,Race,diseases,count,crude_se,population,Age_label,Sex_label,Race_label
27,4,1,3,LC,1091,0,2911586,55-64,Female,HIS
28,4,1,4,LC,1455,0,2629488,55-64,Female,OTH
29,4,2,1,LC,18889,0,15564860,55-64,Male,NHW
30,4,2,2,LC,3147,0,2050599,55-64,Male,NHB
31,4,2,3,LC,1207,0,2832735,55-64,Male,HIS
32,4,2,4,LC,1759,0,2195076,55-64,Male,OTH
33,5,1,1,LC,27443,0,11513863,65-74,Female,NHW
34,5,1,2,LC,3010,0,1390166,65-74,Female,NHB
35,5,1,3,LC,1606,0,1616432,65-74,Female,HIS
36,5,1,4,LC,1387,0,1089947,65-74,Female,OTH
37,5,2,1,LC,27902,0,10345066,65-74,Male,NHW
38,5,2,2,LC,3766,0,1099252,65-74,Male,NHB
39,5,2,3,LC,1560,0,1168063,65-74,Male,HIS
40,5,2,4,LC,1972,0,989548,65-74,Male,OTH
41,6,1,1,LC,29810,0,9145660,75+,Female,NHW
42,6,1,2,LC,3230,0,1249362,75+,Female,NHB
43,6,1,3,LC,1175,0,737080,75+,Female,HIS
44,6,1,4,LC,1427,0,689818,75+,Female,OTH
45,6,2,1,LC,29420,0,6831819,75+,Male,NHW
46,6,2,2,LC,3135,0,670963,75+,Male,NHB
47,6,2,3,LC,1464,0,548525,75+,Male,HIS
48,6,2,4,LC,2046,0,638884,75+,Male,OTH
1,1,1,1,LVC,36,0,18192633,20-34,Female,NHW
2,1,1,2,LVC,24,0,4596338,20-34,Female,NHB
3,1,1,3,LVC,21,0,6549965,20-34,Female,HIS
4,1,1,4,LVC,10,0,3878604,20-34,Female,OTH
5,1,2,1,LVC,67,0,19295314,20-34,Male,NHW
6,1,2,2,LVC,15,0,4186659,20-34,Male,NHB
7,1,2,3,LVC,23,0,6886181,20-34,Male,HIS
8,1,2,4,LVC,26,0,3785306,20-34,Male,OTH
9,2,1,1,LVC,107,0,10789518,35-44,Female,NHW
10,2,1,2,LVC,39,0,2841551,35-44,Female,NHB
11,2,1,3,LVC,23,0,4706043,35-44,Female,HIS
12,2,1,4,LVC,23,0,2705155,35-44,Female,OTH
13,2,2,1,LVC,107,0,10698668,35-44,Male,NHW
14,2,2,2,LVC,35,0,2373836,35-44,Male,NHB
15,2,2,3,LVC,43,0,4477083,35-44,Male,HIS
16,2,2,4,LVC,103,0,2268050,35-44,Male,OTH
17,3,1,1,LVC,360,0,12961330,45-54,Female,NHW
18,3,1,2,LVC,70,0,2294986,45-54,Female,NHB
19,3,1,3,LVC,109,0,2981376,45-54,Female,HIS
20,3,1,4,LVC,66,0,1908325,45-54,Female,OTH
21,3,2,1,LVC,775,0,10622756,45-54,Male,NHW
22,3,2,2,LVC,220,0,2323392,45-54,Male,NHB
23,3,2,3,LVC,436,0,3207152,45-54,Male,HIS
24,3,2,4,LVC,400,0,2807268,45-54,Male,OTH
25,4,1,1,LVC,1519,0,16626401,55-64,Female,NHW
26,4,1,2,LVC,445,0,3005374,55-64,Female,NHB
27,4,1,3,LVC,571,0,2911586,55-64,Female,HIS
28,4,1,4,LVC,366,0,2629488,55-64,Female,OTH
29,4,2,1,LVC,5749,0,15564860,55-64,Male,NHW
30,4,2,2,LVC,1208,0,2050599,55-64,Male,NHB
31,4,2,3,LVC,1570,0,2832735,55-64,Male,HIS
32,4,2,4,LVC,1162,0,2195076,55-64,Male,OTH
33,5,1,1,LVC,1977,0,11513863,65-74,Female,NHW
34,5,1,2,LVC,379,0,1390166,65-74,Female,NHB
35,5,1,3,LVC,684,0,1616432,65-74,Female,HIS
36,5,1,4,LVC,333,0,1089947,65-74,Female,OTH
37,5,2,1,LVC,5625,0,10345066,65-74,Male,NHW
38,5,2,2,LVC,1150,0,1099252,65-74,Male,NHB
39,5,2,3,LVC,1188,0,1168063,65-74,Male,HIS
40,5,2,4,LVC,763,0,989548,65-74,Male,OTH
41,6,1,1,LVC,2131,0,9145660,75+,Female,NHW
42,6,1,2,LVC,308,0,1249362,75+,Female,NHB
43,6,1,3,LVC,450,0,737080,75+,Female,HIS
44,6,1,4,LVC,321,0,689818,75+,Female,OTH
45,6,2,1,LVC,3647,0,6831819,75+,Male,NHW
46,6,2,2,LVC,402,0,670963,75+,Male,NHB
47,6,2,3,LVC,518,0,548525,75+,Male,HIS
48,6,2,4,LVC,564,0,638884,75+,Male,OTH
1,1,1,1,MLPC,218,0,18192633,20-34,Female,NHW
2,1,1,2,MLPC,44,0,4596338,20-34,Female,NHB
3,1,1,3,MLPC,65,0,6549965,20-34,Female,HIS
4,1,1,4,MLPC,72,0,3878604,20-34,Female,OTH
5,1,2,1,MLPC,240,0,19295314,20-34,Male,NHW
6,1,2,2,MLPC,40,0,4186659,20-34,Male,NHB
7,1,2,3,MLPC,64,0,6886181,20-34,Male,HIS
8,1,2,4,MLPC,111,0,3785306,20-34,Male,OTH
9,2,1,1,MLPC,398,0,10789518,35-44,Female,NHW
10,2,1,2,MLPC,73,0,2841551,35-44,Female,NHB
11,2,1,3,MLPC,89,0,4706043,35-44,Female,HIS
12,2,1,4,MLPC,109,0,2705155,35-44,Female,OTH
13,2,2,1,MLPC,766,0,10698668,35-44,Male,NHW
14,2,2,2,MLPC,140,0,2373836,35-44,Male,NHB
15,2,2,3,MLPC,132,0,4477083,35-44,Male,HIS
16,2,2,4,MLPC,196,0,2268050,35-44,Male,OTH
17,3,1,1,MLPC,1513,0,12961330,45-54,Female,NHW
18,3,1,2,MLPC,185,0,2294986,45-54,Female,NHB
19,3,1,3,MLPC,181,0,2981376,45-54,Female,HIS
20,3,1,4,MLPC,169,0,1908325,45-54,Female,OTH
21,3,2,1,MLPC,3596,0,10622756,45-54,Male,NHW
22,3,2,2,MLPC,605,0,2323392,45-54,Male,NHB
23,3,2,3,MLPC,456,0,3207152,45-54,Male,HIS
24,3,2,4,MLPC,665,0,2807268,45-54,Male,OTH
25,4,1,1,MLPC,3719,0,16626401,55-64,Female,NHW
26,4,1,2,MLPC,503,0,3005374,55-64,Female,NHB
27,4,1,3,MLPC,350,0,2911586,55-64,Female,HIS
28,4,1,4,MLPC,374,0,2629488,55-64,Female,OTH
29,4,2,1,MLPC,12018,0,15564860,55-64,Male,NHW
30,4,2,2,MLPC,1262,0,2050599,55-64,Male,NHB
31,4,2,3,MLPC,911,0,2832735,55-64,Male,HIS
32,4,2,4,MLPC,1003,0,2195076,55-64,Male,OTH
33,5,1,1,MLPC,3354,0,11513863,65-74,Female,NHW
34,5,1,2,MLPC,343,0,1390166,65-74,Female,NHB
35,5,1,3,MLPC,288,0,1616432,65-74,Female,HIS
36,5,1,4,MLPC,177,0,1089947,65-74,Female,OTH
37,5,2,1,MLPC,10447,0,10345066,65-74,Male,NHW
38,5,2,2,MLPC,960,0,1099252,65-74,Male,NHB
39,5,2,3,MLPC,677,0,1168063,65-74,Male,HIS
40,5,2,4,MLPC,559,0,989548,65-74,Male,OTH
41,6,1,1,MLPC,3488,0,9145660,75+,Female,NHW
42,6,1,2,MLPC,279,0,1249362,75+,Female,NHB
43,6,1,3,MLPC,204,0,737080,75+,Female,HIS
44,6,1,4,MLPC,171,0,689818,75+,Female,OTH
45,6,2,1,MLPC,7084,0,6831819,75+,Male,NHW
46,6,2,2,MLPC,486,0,670963,75+,Male,NHB
47,6,2,3,MLPC,375,0,548525,75+,Male,HIS
48,6,2,4,MLPC,411,0,638884,75+,Male,OTH
1,1,1,1,MMC,23,0,18192633,20-34,Female,NHW
2,1,1,2,MMC,16,0,4596338,20-34,Female,NHB
3,1,1,3,MMC,3,0,6549965,20-34,Female,HIS
4,1,1,4,MMC,7,0,3878604,20-34,Female,OTH
5,1,2,1,MMC,23,0,19295314,20-34,Male,NHW
6,1,2,2,MMC,18,0,4186659,20-34,Male,NHB
7,1,2,3,MMC,13,0,6886181,20-34,Male,HIS
8,1,2,4,MMC,13,0,3785306,20-34,Male,OTH
9,2,1,1,MMC,123,0,10789518,35-44,Female,NHW
10,2,1,2,MMC,107,0,2841551,35-44,Female,NHB
11,2,1,3,MMC,73,0,4706043,35-44,Female,HIS
12,2,1,4,MMC,23,0,2705155,35-44,Female,OTH
13,2,2,1,MMC,178,0,10698668,35-44,Male,NHW
14,2,2,2,MMC,102,0,2373836,35-44,Male,NHB
15,2,2,3,MMC,49,0,4477083,35-44,Male,HIS
16,2,2,4,MMC,37,0,2268050,35-44,Male,OTH
17,3,1,1,MMC,497,0,12961330,45-54,Female,NHW
18,3,1,2,MMC,320,0,2294986,45-54,Female,NHB
19,3,1,3,MMC,156,0,2981376,45-54,Female,HIS
20,3,1,4,MMC,46,0,1908325,45-54,Female,OTH
21,3,2,1,MMC,597,0,10622756,45-54,Male,NHW
22,3,2,2,MMC,346,0,2323392,45-54,Male,NHB
23,3,2,3,MMC,204,0,3207152,45-54,Male,HIS
24,3,2,4,MMC,123,0,2807268,45-54,Male,OTH
25,4,1,1,MMC,1519,0,16626401,55-64,Female,NHW
26,4,1,2,MMC,798,0,3005374,55-64,Female,NHB
27,4,1,3,MMC,341,0,2911586,55-64,Female,HIS
28,4,1,4,MMC,154,0,2629488,55-64,Female,OTH
29,4,2,1,MMC,2114,0,15564860,55-64,Male,NHW
30,4,2,2,MMC,662,0,2050599,55-64,Male,NHB
31,4,2,3,MMC,422,0,2832735,55-64,Male,HIS
32,4,2,4,MMC,203,0,2195076,55-64,Male,OTH
33,5,1,1,MMC,2155,0,11513863,65-74,Female,NHW
34,5,1,2,MMC,743,0,1390166,65-74,Female,NHB
35,5,1,3,MMC,332,0,1616432,65-74,Female,HIS
36,5,1,4,MMC,154,0,1089947,65-74,Female,OTH
37,5,2,1,MMC,3304,0,10345066,65-74,Male,NHW
38,5,2,2,MMC,810,0,1099252,65-74,Male,NHB
39,5,2,3,MMC,344,0,1168063,65-74,Male,HIS
40,5,2,4,MMC,220,0,989548,65-74,Male,OTH
41,6,1,1,MMC,2580,0,9145660,75+,Female,NHW
42,6,1,2,MMC,846,0,1249362,75+,Female,NHB
43,6,1,3,MMC,254,0,737080,75+,Female,HIS
44,6,1,4,MMC,156,0,689818,75+,Female,OTH
45,6,2,1,MMC,3468,0,6831819,75+,Male,NHW
46,6,2,2,MMC,654,0,670963,75+,Male,NHB
47,6,2,3,MMC,262,0,548525,75+,Male,HIS
48,6,2,4,MMC,182,0,638884,75+,Male,OTH
1,1,1,1,OC,457,0,18192633,20-34,Female,NHW
2,1,1,2,OC,84,0,4596338,20-34,Female,NHB
3,1,1,3,OC,179,0,6549965,20-34,Female,HIS
4,1,1,4,OC,114,0,3878604,20-34,Female,OTH
5,1,2,1,OC,0,0,19295314,20-34,Male,NHW
6,1,2,2,OC,0,0,4186659,20-34,Male,NHB
7,1,2,3,OC,0,0,6886181,20-34,Male,HIS
8,1,2,4,OC,0,0,3785306,20-34,Male,OTH
9,2,1,1,OC,570,0,10789518,35-44,Female,NHW
10,2,1,2,OC,154,0,2841551,35-44,Female,NHB
11,2,1,3,OC,306,0,4706043,35-44,Female,HIS
12,2,1,4,OC,193,0,2705155,35-44,Female,OTH
13,2,2,1,OC,0,0,10698668,35-44,Male,NHW
14,2,2,2,OC,0,0,2373836,35-44,Male,NHB
15,2,2,3,OC,0,0,4477083,35-44,Male,HIS
16,2,2,4,OC,0,0,2268050,35-44,Male,OTH
17,3,1,1,OC,1783,0,12961330,45-54,Female,NHW
18,3,1,2,OC,271,0,2294986,45-54,Female,NHB
19,3,1,3,OC,477,0,2981376,45-54,Female,HIS
20,3,1,4,OC,347,0,1908325,45-54,Female,OTH
21,3,2,1,OC,0,0,10622756,45-54,Male,NHW
22,3,2,2,OC,0,0,2323392,45-54,Male,NHB
23,3,2,3,OC,0,0,3207152,45-54,Male,HIS
24,3,2,4,OC,0,0,2807268,45-54,Male,OTH
25,4,1,1,OC,3862,0,16626401,55-64,Female,NHW
26,4,1,2,OC,566,0,3005374,55-64,Female,NHB
27,4,1,3,OC,675,0,2911586,55-64,Female,HIS
28,4,1,4,OC,551,0,2629488,55-64,Female,OTH
29,4,2,1,OC,0,0,15564860,55-64,Male,NHW
30,4,2,2,OC,0,0,2050599,55-64,Male,NHB
31,4,2,3,OC,0,0,2832735,55-64,Male,HIS
32,4,2,4,OC,0,0,2195076,55-64,Male,OTH
33,5,1,1,OC,3906,0,11513863,65-74,Female,NHW
34,5,1,2,OC,382,0,1390166,65-74,Female,NHB
35,5,1,3,OC,516,0,1616432,65-74,Female,HIS
36,5,1,4,OC,278,0,1089947,65-74,Female,OTH
37,5,2,1,OC,0,0,10345066,65-74,Male,NHW
38,5,2,2,OC,0,0,1099252,65-74,Male,NHB
39,5,2,3,OC,0,0,1168063,65-74,Male,HIS
40,5,2,4,OC,0,0,989548,65-74,Male,OTH
41,6,1,1,OC,3723,0,9145660,75+,Female,NHW
42,6,1,2,OC,433,0,1249362,75+,Female,NHB
43,6,1,3,OC,220,0,737080,75+,Female,HIS
44,6,1,4,OC,185,0,689818,75+,Female,OTH
45,6,2,1,OC,0,0,6831819,75+,Male,NHW
46,6,2,2,OC,0,0,670963,75+,Male,NHB
47,6,2,3,OC,0,0,548525,75+,Male,HIS
48,6,2,4,OC,0,0,638884,75+,Male,OTH
1,1,1,1,OSTK,20,0,18192633,20-34,Female,NHW
2,1,1,2,OSTK,13,0,4596338,20-34,Female,NHB
3,1,1,3,OSTK,8,0,6549965,20-34,Female,HIS
4,1,1,4,OSTK,4,0,3878604,20-34,Female,OTH
5,1,2,1,OSTK,25,0,19295314,20-34,Male,NHW
6,1,2,2,OSTK,7,0,4186659,20-34,Male,NHB
7,1,2,3,OSTK,9,0,6886181,20-34,Male,HIS
8,1,2,4,OSTK,4,0,3785306,20-34,Male,OTH
9,2,1,1,OSTK,90,0,10789518,35-44,Female,NHW
10,2,1,2,OSTK,46,0,2841551,35-44,Female,NHB
11,2,1,3,OSTK,18,0,4706043,35-44,Female,HIS
12,2,1,4,OSTK,9,0,2705155,35-44,Female,OTH
13,2,2,1,OSTK,81,0,10698668,35-44,Male,NHW
14,2,2,2,OSTK,62,0,2373836,35-44,Male,NHB
15,2,2,3,OSTK,26,0,4477083,35-44,Male,HIS
16,2,2,4,OSTK,13,0,2268050,35-44,Male,OTH
17,3,1,1,OSTK,315,0,12961330,45-54,Female,NHW
18,3,1,2,OSTK,174,0,2294986,45-54,Female,NHB
19,3,1,3,OSTK,61,0,2981376,45-54,Female,HIS
20,3,1,4,OSTK,29,0,1908325,45-54,Female,OTH
21,3,2,1,OSTK,481,0,10622756,45-54,Male,NHW
22,3,2,2,OSTK,259,0,2323392,45-54,Male,NHB
23,3,2,3,OSTK,95,0,3207152,45-54,Male,HIS
24,3,2,4,OSTK,31,0,2807268,45-54,Male,OTH
25,4,1,1,OSTK,1250,0,16626401,55-64,Female,NHW
26,4,1,2,OSTK,546,0,3005374,55-64,Female,NHB
27,4,1,3,OSTK,154,0,2911586,55-64,Female,HIS
28,4,1,4,OSTK,86,0,2629488,55-64,Female,OTH
29,4,2,1,OSTK,1794,0,15564860,55-64,Male,NHW
30,4,2,2,OSTK,812,0,2050599,55-64,Male,NHB
31,4,2,3,OSTK,240,0,2832735,55-64,Male,HIS
32,4,2,4,OSTK,114,0,2195076,55-64,Male,OTH
33,5,1,1,OSTK,3277,0,11513863,65-74,Female,NHW
34,5,1,2,OSTK,999,0,1390166,65-74,Female,NHB
35,5,1,3,OSTK,315,0,1616432,65-74,Female,HIS
36,5,1,4,OSTK,196,0,1089947,65-74,Female,OTH
37,5,2,1,OSTK,4046,0,10345066,65-74,Male,NHW
38,5,2,2,OSTK,1244,0,1099252,65-74,Male,NHB
39,5,2,3,OSTK,444,0,1168063,65-74,Male,HIS
40,5,2,4,OSTK,242,0,989548,65-74,Male,OTH
41,6,1,1,OSTK,27260,0,9145660,75+,Female,NHW
42,6,1,2,OSTK,3210,0,1249362,75+,Female,NHB
43,6,1,3,OSTK,1756,0,737080,75+,Female,HIS
44,6,1,4,OSTK,1160,0,689818,75+,Female,OTH
45,6,2,1,OSTK,15356,0,6831819,75+,Male,NHW
46,6,2,2,OSTK,1864,0,670963,75+,Male,NHB
47,6,2,3,OSTK,1219,0,548525,75+,Male,HIS
48,6,2,4,OSTK,817,0,638884,75+,Male,OTH
1,1,1,1,OSTK_medBMI,20,0,18192633,20-34,Female,NHW
2,1,1,2,OSTK_medBMI,13,0,4596338,20-34,Female,NHB
3,1,1,3,OSTK_medBMI,8,0,6549965,20-34,Female,HIS
4,1,1,4,OSTK_medBMI,4,0,3878604,20-34,Female,OTH
5,1,2,1,OSTK_medBMI,25,0,19295314,20-34,Male,NHW
6,1,2,2,OSTK_medBMI,7,0,4186659,20-34,Male,NHB
7,1,2,3,OSTK_medBMI,9,0,6886181,20-34,Male,HIS
8,1,2,4,OSTK_medBMI,4,0,3785306,20-34,Male,OTH
9,2,1,1,OSTK_medBMI,90,0,10789518,35-44,Female,NHW
10,2,1,2,OSTK_medBMI,46,0,2841551,35-44,Female,NHB
11,2,1,3,OSTK_medBMI,18,0,4706043,35-44,Female,HIS
12,2,1,4,OSTK_medBMI,9,0,2705155,35-44,Female,OTH
13,2,2,1,OSTK_medBMI,81,0,10698668,35-44,Male,NHW
14,2,2,2,OSTK_medBMI,62,0,2373836,35-44,Male,NHB
15,2,2,3,OSTK_medBMI,26,0,4477083,35-44,Male,HIS
16,2,2,4,OSTK_medBMI,13,0,2268050,35-44,Male,OTH
17,3,1,1,OSTK_medBMI,315,0,12961330,45-54,Female,NHW
18,3,1,2,OSTK_medBMI,174,0,2294986,45-54,Female,NHB
19,3,1,3,OSTK_medBMI,61,0,2981376,45-54,Female,HIS
20,3,1,4,OSTK_medBMI,29,0,1908325,45-54,Female,OTH
21,3,2,1,OSTK_medBMI,481,0,10622756,45-54,Male,NHW
22,3,2,2,OSTK_medBMI,259,0,2323392,45-54,Male,NHB
23,3,2,3,OSTK_medBMI,95,0,3207152,45-54,Male,HIS
24,3,2,4,OSTK_medBMI,31,0,2807268,45-54,Male,OTH
25,4,1,1,OSTK_medBMI,1250,0,16626401,55-64,Female,NHW
26,4,1,2,OSTK_medBMI,546,0,3005374,55-64,Female,NHB
27,4,1,3,OSTK_medBMI,154,0,2911586,55-64,Female,HIS
28,4,1,4,OSTK_medBMI,86,0,2629488,55-64,Female,OTH
29,4,2,1,OSTK_medBMI,1794,0,15564860,55-64,Male,NHW
30,4,2,2,OSTK_medBMI,812,0,2050599,55-64,Male,NHB
31,4,2,3,OSTK_medBMI,240,0,2832735,55-64,Male,HIS
32,4,2,4,OSTK_medBMI,114,0,2195076,55-64,Male,OTH
33,5,1,1,OSTK_medBMI,3277,0,11513863,65-74,Female,NHW
34,5,1,2,OSTK_medBMI,999,0,1390166,65-74,Female,NHB
35,5,1,3,OSTK_medBMI,315,0,1616432,65-74,Female,HIS
36,5,1,4,OSTK_medBMI,196,0,1089947,65-74,Female,OTH
37,5,2,1,OSTK_medBMI,4046,0,10345066,65-74,Male,NHW
38,5,2,2,OSTK_medBMI,1244,0,1099252,65-74,Male,NHB
39,5,2,3,OSTK_medBMI,444,0,1168063,65-74,Male,HIS
40,5,2,4,OSTK_medBMI,242,0,989548,65-74,Male,OTH
41,6,1,1,OSTK_medBMI,27260,0,9145660,75+,Female,NHW
42,6,1,2,OSTK_medBMI,3210,0,1249362,75+,Female,NHB
43,6,1,3,OSTK_medBMI,1756,0,737080,75+,Female,HIS
44,6,1,4,OSTK_medBMI,1160,0,689818,75+,Female,OTH
45,6,2,1,OSTK_medBMI,15356,0,6831819,75+,Male,NHW
46,6,2,2,OSTK_medBMI,1864,0,670963,75+,Male,NHB
47,6,2,3,OSTK_medBMI,1219,0,548525,75+,Male,HIS
48,6,2,4,OSTK_medBMI,817,0,638884,75+,Male,OTH
1,1,1,1,OSTK_medSBP,20,0,18192633,20-34,Female,NHW
2,1,1,2,OSTK_medSBP,13,0,4596338,20-34,Female,NHB
3,1,1,3,OSTK_medSBP,8,0,6549965,20-34,Female,HIS
4,1,1,4,OSTK_medSBP,4,0,3878604,20-34,Female,OTH
5,1,2,1,OSTK_medSBP,25,0,19295314,20-34,Male,NHW
6,1,2,2,OSTK_medSBP,7,0,4186659,20-34,Male,NHB
7,1,2,3,OSTK_medSBP,9,0,6886181,20-34,Male,HIS
8,1,2,4,OSTK_medSBP,4,0,3785306,20-34,Male,OTH
9,2,1,1,OSTK_medSBP,90,0,10789518,35-44,Female,NHW
10,2,1,2,OSTK_medSBP,46,0,2841551,35-44,Female,NHB
11,2,1,3,OSTK_medSBP,18,0,4706043,35-44,Female,HIS
12,2,1,4,OSTK_medSBP,9,0,2705155,35-44,Female,OTH
13,2,2,1,OSTK_medSBP,81,0,10698668,35-44,Male,NHW
14,2,2,2,OSTK_medSBP,62,0,2373836,35-44,Male,NHB
15,2,2,3,OSTK_medSBP,26,0,4477083,35-44,Male,HIS
16,2,2,4,OSTK_medSBP,13,0,2268050,35-44,Male,OTH
17,3,1,1,OSTK_medSBP,315,0,12961330,45-54,Female,NHW
18,3,1,2,OSTK_medSBP,174,0,2294986,45-54,Female,NHB
19,3,1,3,OSTK_medSBP,61,0,2981376,45-54,Female,HIS
20,3,1,4,OSTK_medSBP,29,0,1908325,45-54,Female,OTH
21,3,2,1,OSTK_medSBP,481,0,10622756,45-54,Male,NHW
22,3,2,2,OSTK_medSBP,259,0,2323392,45-54,Male,NHB
23,3,2,3,OSTK_medSBP,95,0,3207152,45-54,Male,HIS
24,3,2,4,OSTK_medSBP,31,0,2807268,45-54,Male,OTH
25,4,1,1,OSTK_medSBP,1250,0,16626401,55-64,Female,NHW
26,4,1,2,OSTK_medSBP,546,0,3005374,55-64,Female,NHB
27,4,1,3,OSTK_medSBP,154,0,2911586,55-64,Female,HIS
28,4,1,4,OSTK_medSBP,86,0,2629488,55-64,Female,OTH
29,4,2,1,OSTK_medSBP,1794,0,15564860,55-64,Male,NHW
30,4,2,2,OSTK_medSBP,812,0,2050599,55-64,Male,NHB
31,4,2,3,OSTK_medSBP,240,0,2832735,55-64,Male,HIS
32,4,2,4,OSTK_medSBP,114,0,2195076,55-64,Male,OTH
33,5,1,1,OSTK_medSBP,3277,0,11513863,65-74,Female,NHW
34,5,1,2,OSTK_medSBP,999,0,1390166,65-74,Female,NHB
35,5,1,3,OSTK_medSBP,315,0,1616432,65-74,Female,HIS
36,5,1,4,OSTK_medSBP,196,0,1089947,65-74,Female,OTH
37,5,2,1,OSTK_medSBP,4046,0,10345066,65-74,Male,NHW
38,5,2,2,OSTK_medSBP,1244,0,1099252,65-74,Male,NHB
39,5,2,3,OSTK_medSBP,444,0,1168063,65-74,Male,HIS
40,5,2,4,OSTK_medSBP,242,0,989548,65-74,Male,OTH
41,6,1,1,OSTK_medSBP,27260,0,9145660,75+,Female,NHW
42,6,1,2,OSTK_medSBP,3210,0,1249362,75+,Female,NHB
43,6,1,3,OSTK_medSBP,1756,0,737080,75+,Female,HIS
44,6,1,4,OSTK_medSBP,1160,0,689818,75+,Female,OTH
45,6,2,1,OSTK_medSBP,15356,0,6831819,75+,Male,NHW
46,6,2,2,OSTK_medSBP,1864,0,670963,75+,Male,NHB
47,6,2,3,OSTK_medSBP,1219,0,548525,75+,Male,HIS
48,6,2,4,OSTK_medSBP,817,0,638884,75+,Male,OTH
1,1,1,1,OTH,155,0,18192633,20-34,Female,NHW
2,1,1,2,OTH,85,0,4596338,20-34,Female,NHB
3,1,1,3,OTH,28,0,6549965,20-34,Female,HIS
4,1,1,4,OTH,9,0,3878604,20-34,Female,OTH
5,1,2,1,OTH,172,0,19295314,20-34,Male,NHW
6,1,2,2,OTH,83,0,4186659,20-34,Male,NHB
7,1,2,3,OTH,31,0,6886181,20-34,Male,HIS
8,1,2,4,OTH,15,0,3785306,20-34,Male,OTH
9,2,1,1,OTH,253,0,10789518,35-44,Female,NHW
10,2,1,2,OTH,139,0,2841551,35-44,Female,NHB
11,2,1,3,OTH,46,0,4706043,35-44,Female,HIS
12,2,1,4,OTH,9,0,2705155,35-44,Female,OTH
13,2,2,1,OTH,258,0,10698668,35-44,Male,NHW
14,2,2,2,OTH,137,0,2373836,35-44,Male,NHB
15,2,2,3,OTH,75,0,4477083,35-44,Male,HIS
16,2,2,4,OTH,38,0,2268050,35-44,Male,OTH
17,3,1,1,OTH,499,0,12961330,45-54,Female,NHW
18,3,1,2,OTH,244,0,2294986,45-54,Female,NHB
19,3,1,3,OTH,77,0,2981376,45-54,Female,HIS
20,3,1,4,OTH,31,0,1908325,45-54,Female,OTH
21,3,2,1,OTH,603,0,10622756,45-54,Male,NHW
22,3,2,2,OTH,250,0,2323392,45-54,Male,NHB
23,3,2,3,OTH,113,0,3207152,45-54,Male,HIS
24,3,2,4,OTH,33,0,2807268,45-54,Male,OTH
25,4,1,1,OTH,1071,0,16626401,55-64,Female,NHW
26,4,1,2,OTH,387,0,3005374,55-64,Female,NHB
27,4,1,3,OTH,123,0,2911586,55-64,Female,HIS
28,4,1,4,OTH,49,0,2629488,55-64,Female,OTH
29,4,2,1,OTH,1496,0,15564860,55-64,Male,NHW
30,4,2,2,OTH,366,0,2050599,55-64,Male,NHB
31,4,2,3,OTH,168,0,2832735,55-64,Male,HIS
32,4,2,4,OTH,51,0,2195076,55-64,Male,OTH
33,5,1,1,OTH,2153,0,11513863,65-74,Female,NHW
34,5,1,2,OTH,538,0,1390166,65-74,Female,NHB
35,5,1,3,OTH,212,0,1616432,65-74,Female,HIS
36,5,1,4,OTH,74,0,1089947,65-74,Female,OTH
37,5,2,1,OTH,2372,0,10345066,65-74,Male,NHW
38,5,2,2,OTH,364,0,1099252,65-74,Male,NHB
39,5,2,3,OTH,161,0,1168063,65-74,Male,HIS
40,5,2,4,OTH,76,0,989548,65-74,Male,OTH
41,6,1,1,OTH,14844,0,9145660,75+,Female,NHW
42,6,1,2,OTH,1083,0,1249362,75+,Female,NHB
43,6,1,3,OTH,663,0,737080,75+,Female,HIS
44,6,1,4,OTH,419,0,689818,75+,Female,OTH
45,6,2,1,OTH,9270,0,6831819,75+,Male,NHW
46,6,2,2,OTH,551,0,670963,75+,Male,NHB
47,6,2,3,OTH,395,0,548525,75+,Male,HIS
48,6,2,4,OTH,250,0,638884,75+,Male,OTH
1,1,1,1,OTH_medBMI,155,0,18192633,20-34,Female,NHW
2,1,1,2,OTH_medBMI,85,0,4596338,20-34,Female,NHB
3,1,1,3,OTH_medBMI,28,0,6549965,20-34,Female,HIS
4,1,1,4,OTH_medBMI,9,0,3878604,20-34,Female,OTH
5,1,2,1,OTH_medBMI,172,0,19295314,20-34,Male,NHW
6,1,2,2,OTH_medBMI,83,0,4186659,20-34,Male,NHB
7,1,2,3,OTH_medBMI,31,0,6886181,20-34,Male,HIS
8,1,2,4,OTH_medBMI,15,0,3785306,20-34,Male,OTH
9,2,1,1,OTH_medBMI,253,0,10789518,35-44,Female,NHW
10,2,1,2,OTH_medBMI,139,0,2841551,35-44,Female,NHB
11,2,1,3,OTH_medBMI,46,0,4706043,35-44,Female,HIS
12,2,1,4,OTH_medBMI,9,0,2705155,35-44,Female,OTH
13,2,2,1,OTH_medBMI,258,0,10698668,35-44,Male,NHW
14,2,2,2,OTH_medBMI,137,0,2373836,35-44,Male,NHB
15,2,2,3,OTH_medBMI,75,0,4477083,35-44,Male,HIS
16,2,2,4,OTH_medBMI,38,0,2268050,35-44,Male,OTH
17,3,1,1,OTH_medBMI,499,0,12961330,45-54,Female,NHW
18,3,1,2,OTH_medBMI,244,0,2294986,45-54,Female,NHB
19,3,1,3,OTH_medBMI,77,0,2981376,45-54,Female,HIS
20,3,1,4,OTH_medBMI,31,0,1908325,45-54,Female,OTH
21,3,2,1,OTH_medBMI,603,0,10622756,45-54,Male,NHW
22,3,2,2,OTH_medBMI,250,0,2323392,45-54,Male,NHB
