subgroup,outcome,risk_factor,RR_unit,RR,CI_lower,CI_upper,conversion_factor,RR_converted,SE_converted,RR_unit_converted
40,HSTK,gr_whole,50g/d,0.93,0.88,0.98,NA,NA,NA,NA
40,HSTK,veg_exc_sta,100g/d,0.86,0.76,0.97,NA,NA,NA,NA
40,HSTK,fruit,100g/d,0.77,0.67,0.89,149.37,-0.17497808404258386,0.04849342584794466,1 cup/day
40,IHD,gr_whole,50g/d,0.97,0.95,0.99,NA,NA,NA,NA
40,IHD,veg_exc_sta,100g/d,0.96,0.94,0.98,NA,NA,NA,NA
40,IHD,fruit,100g/d,0.95,0.92,0.98,149.37,-0.034339756569291405,0.01079002928311349,1 cup/day
40,IHD,pf_pm,50g/d,1.3,1.09,1.54,30.21,0.43423413516632087,0.14591934696262446,1 oz eq/day
40,IHD,pufa_rep_carb,5%E/d,0.92,0.88,0.96,1,-0.08338160893905101,0.022196779844293295,5%E/day
40,IHD,pufa_rep_sfa,5%E/d,0.92,0.89,0.96,1,-0.08338160893905101,0.019314240238698047,5%E/day
40,IHD,sea_omega3_fa,100mg/d,0.87,0.82,0.93,1,-0.13926206733350766,0.032112307624745644,100 mg/day
40,ISTK,gr_whole,50g/d,0.93,0.88,0.98,NA,NA,NA,NA
40,ISTK,veg_exc_sta,100g/d,0.86,0.78,0.94,NA,NA,NA,NA
40,ISTK,fruit,100g/d,0.9,0.86,0.94,149.37,-0.07053659748130567,0.015190925358699758,1 cup/day
40,Larynx,veg_exc_sta,100 g/d,0.91,0.87,0.96,NA,NA,NA,NA
40,Larynx,fruit,100 g/d,0.95,0.91,1,149.37,-0.034339756569291405,0.016106880099007893,1 cup/day
40,LC,veg_exc_sta,100/d,0.92,0.87,0.97,NA,NA,NA,NA
40,LC,fruit,100 g/d,0.82,0.76,0.89,149.37,-0.13285863207058868,0.026967520293704444,1 cup/day
40,SCNC,pf_pm,50g/d,1.18,1.01,1.38,30.21,0.2739398187315017,0.1317871702149347,1 oz eq/day
41,CC,gr_whole,3 servings/d,0.83,0.78,0.89,NA,NA,NA,NA
41,CC,dairy,400g/d,0.87,0.83,0.9,225,-0.2475770085929025,0.036720663280574696,1 cup/day
41,CC,pf_pm,50g/d,1.16,1.08,1.26,30.21,0.24564714518085604,0.06508466239185322,1 oz eq/day
41,CC,pf_redm,100g/d,1.12,1,1.25,30.21,0.3751363300463531,0.1884289153765561,1 oz eq/day
41,CC,fiber,10g/d,0.9,0.86,0.94,1,-0.10536051565782628,0.02269068520828983,10 g/day
41,DIAB,gr_whole,50g/d,0.94,0.92,0.96,NA,NA,NA,NA
41,DIAB,pf_ns,1oz/wk,0.98,0.98,0.99,NA,NA,NA,NA
41,DIAB,pf_pm,50g/d,1.22,1.12,1.32,30.21,0.3291142978238417,0.06937114150406182,1 oz eq/day
41,DIAB,pf_redm,100g/d,1.09,1.02,1.15,30.21,0.28526215240335123,0.1012971403229932,1 oz eq/day
41,HSTK,gr_whole,50g/d,0.96,0.93,0.98,NA,NA,NA,NA
41,HSTK,veg_exc_sta,100g/d,0.92,0.86,0.97,NA,NA,NA,NA
41,HSTK,fruit,100g/d,0.86,0.8,0.92,149.37,-0.10097267840569302,0.02386928883199894,1 cup/day
41,IHD,gr_whole,50g/d,0.98,0.97,0.99,NA,NA,NA,NA
41,IHD,veg_exc_sta,100g/d,0.98,0.97,0.99,NA,NA,NA,NA
41,IHD,fruit,100g/d,0.97,0.96,0.99,149.37,-0.020391783815162733,0.005255347743986258,1 cup/day
41,IHD,pf_pm,50g/d,1.16,1.07,1.27,30.21,0.24564714518085604,0.07234995000839577,1 oz eq/day
41,IHD,pufa_rep_carb,5%E/d,0.95,0.93,0.97,1,-0.05129329438755058,0.010742725854624184,5%E/day
41,IHD,pufa_rep_sfa,5%E/d,0.96,0.94,0.98,1,-0.040821994520255166,0.010630789898104098,5%E/day
41,IHD,sea_omega3_fa,100mg/d,0.93,0.9,0.96,1,-0.07257069283483537,0.016463908453462017,100 mg/day
41,ISTK,gr_whole,50g/d,0.96,0.93,0.98,NA,NA,NA,NA
41,ISTK,veg_exc_sta,100g/d,0.92,0.87,0.96,NA,NA,NA,NA
41,ISTK,fruit,100g/d,0.94,0.92,0.96,149.37,-0.04142425099958996,0.007268557605001525,1 cup/day
41,Larynx,veg_exc_sta,100 g/d,0.91,0.87,0.96,NA,NA,NA,NA
41,Larynx,fruit,100 g/d,0.95,0.91,1,149.37,-0.034339756569291405,0.016106880099007893,1 cup/day
41,LC,veg_exc_sta,100/d,0.92,0.87,0.97,NA,NA,NA,NA
41,LC,fruit,100 g/d,0.82,0.76,0.89,149.37,-0.13285863207058868,0.026967520293704444,1 cup/day
41,SCNC,pf_pm,50g/d,1.18,1.01,1.38,30.21,0.2739398187315017,0.1317871702149347,1 oz eq/day
42,CC,gr_whole,3 servings/d,0.83,0.78,0.89,NA,NA,NA,NA
42,CC,dairy,400g/d,0.87,0.83,0.9,225,-0.2475770085929025,0.036720663280574696,1 cup/day
42,CC,pf_pm,50g/d,1.16,1.08,1.26,30.21,0.24564714518085604,0.06508466239185322,1 oz eq/day
42,CC,pf_redm,100g/d,1.12,1,1.25,30.21,0.3751363300463531,0.1884289153765561,1 oz eq/day
42,CC,fiber,10g/d,0.9,0.86,0.94,1,-0.10536051565782628,0.02269068520828983,10 g/day
42,DIAB,gr_whole,50g/d,0.94,0.92,0.96,NA,NA,NA,NA
42,DIAB,pf_ns,1oz/wk,0.98,0.98,0.99,NA,NA,NA,NA
42,DIAB,pf_pm,50g/d,1.22,1.12,1.32,30.21,0.3291142978238417,0.06937114150406182,1 oz eq/day
42,DIAB,pf_redm,100g/d,1.09,1.02,1.15,30.21,0.28526215240335123,0.1012971403229932,1 oz eq/day
42,HSTK,gr_whole,50g/d,0.96,0.93,0.98,NA,NA,NA,NA
42,HSTK,veg_exc_sta,100g/d,0.92,0.86,0.97,NA,NA,NA,NA
42,HSTK,fruit,100g/d,0.86,0.8,0.92,149.37,-0.10097267840569302,0.02386928883199894,1 cup/day
42,IHD,gr_whole,50g/d,0.98,0.97,0.99,NA,NA,NA,NA
42,IHD,veg_exc_sta,100g/d,0.98,0.97,0.99,NA,NA,NA,NA
42,IHD,fruit,100g/d,0.97,0.96,0.99,149.37,-0.020391783815162733,0.005255347743986258,1 cup/day
42,IHD,pf_pm,50g/d,1.16,1.07,1.27,30.21,0.24564714518085604,0.07234995000839577,1 oz eq/day
42,IHD,pufa_rep_carb,5%E/d,0.95,0.93,0.97,1,-0.05129329438755058,0.010742725854624184,5%E/day
42,IHD,pufa_rep_sfa,5%E/d,0.96,0.94,0.98,1,-0.040821994520255166,0.010630789898104098,5%E/day
42,IHD,sea_omega3_fa,100mg/d,0.93,0.9,0.96,1,-0.07257069283483537,0.016463908453462017,100 mg/day
42,ISTK,gr_whole,50g/d,0.96,0.93,0.98,NA,NA,NA,NA
42,ISTK,veg_exc_sta,100g/d,0.92,0.87,0.96,NA,NA,NA,NA
42,ISTK,fruit,100g/d,0.94,0.92,0.96,149.37,-0.04142425099958996,0.007268557605001525,1 cup/day
42,Larynx,veg_exc_sta,100 g/d,0.91,0.87,0.96,NA,NA,NA,NA
42,Larynx,fruit,100 g/d,0.95,0.91,1,149.37,-0.034339756569291405,0.016106880099007893,1 cup/day
42,LC,veg_exc_sta,100/d,0.92,0.87,0.97,NA,NA,NA,NA
42,LC,fruit,100 g/d,0.82,0.76,0.89,149.37,-0.13285863207058868,0.026967520293704444,1 cup/day
42,SCNC,pf_pm,50g/d,1.18,1.01,1.38,30.21,0.2739398187315017,0.1317871702149347,1 oz eq/day
43,CC,gr_whole,3 servings/d,0.83,0.78,0.89,NA,NA,NA,NA
43,CC,dairy,400g/d,0.87,0.83,0.9,225,-0.2475770085929025,0.036720663280574696,1 cup/day
43,CC,pf_pm,50g/d,1.16,1.08,1.26,30.21,0.24564714518085604,0.06508466239185322,1 oz eq/day
43,CC,pf_redm,100g/d,1.12,1,1.25,30.21,0.3751363300463531,0.1884289153765561,1 oz eq/day
43,CC,fiber,10g/d,0.9,0.86,0.94,1,-0.10536051565782628,0.02269068520828983,10 g/day
43,DIAB,gr_whole,50g/d,0.94,0.92,0.96,NA,NA,NA,NA
43,DIAB,pf_ns,1oz/wk,0.98,0.98,0.99,NA,NA,NA,NA
43,DIAB,pf_pm,50g/d,1.22,1.12,1.32,30.21,0.3291142978238417,0.06937114150406182,1 oz eq/day
43,DIAB,pf_redm,100g/d,1.09,1.02,1.15,30.21,0.28526215240335123,0.1012971403229932,1 oz eq/day
43,HSTK,gr_whole,50g/d,0.96,0.93,0.98,NA,NA,NA,NA
43,HSTK,veg_exc_sta,100g/d,0.92,0.86,0.97,NA,NA,NA,NA
43,HSTK,fruit,100g/d,0.86,0.8,0.92,149.37,-0.10097267840569302,0.02386928883199894,1 cup/day
43,IHD,gr_whole,50g/d,0.98,0.97,0.99,NA,NA,NA,NA
43,IHD,veg_exc_sta,100g/d,0.98,0.97,0.99,NA,NA,NA,NA
43,IHD,fruit,100g/d,0.97,0.96,0.99,149.37,-0.020391783815162733,0.005255347743986258,1 cup/day
43,IHD,pf_pm,50g/d,1.16,1.07,1.27,30.21,0.24564714518085604,0.07234995000839577,1 oz eq/day
43,IHD,pufa_rep_carb,5%E/d,0.95,0.93,0.97,1,-0.05129329438755058,0.010742725854624184,5%E/day
43,IHD,pufa_rep_sfa,5%E/d,0.96,0.94,0.98,1,-0.040821994520255166,0.010630789898104098,5%E/day
43,IHD,sea_omega3_fa,100mg/d,0.93,0.9,0.96,1,-0.07257069283483537,0.016463908453462017,100 mg/day
43,ISTK,gr_whole,50g/d,0.96,0.93,0.98,NA,NA,NA,NA
43,ISTK,veg_exc_sta,100g/d,0.92,0.87,0.96,NA,NA,NA,NA
43,ISTK,fruit,100g/d,0.94,0.92,0.96,149.37,-0.04142425099958996,0.007268557605001525,1 cup/day
43,Larynx,veg_exc_sta,100 g/d,0.91,0.87,0.96,NA,NA,NA,NA
43,Larynx,fruit,100 g/d,0.95,0.91,1,149.37,-0.034339756569291405,0.016106880099007893,1 cup/day
43,LC,veg_exc_sta,100/d,0.92,0.87,0.97,NA,NA,NA,NA
43,LC,fruit,100 g/d,0.82,0.76,0.89,149.37,-0.13285863207058868,0.026967520293704444,1 cup/day
43,SCNC,pf_pm,50g/d,1.18,1.01,1.38,30.21,0.2739398187315017,0.1317871702149347,1 oz eq/day
44,CC,gr_whole,3 servings/d,0.83,0.78,0.89,NA,NA,NA,NA
44,CC,dairy,400g/d,0.87,0.83,0.9,225,-0.2475770085929025,0.036720663280574696,1 cup/day
44,CC,pf_pm,50g/d,1.16,1.08,1.26,30.21,0.24564714518085604,0.06508466239185322,1 oz eq/day
44,CC,pf_redm,100g/d,1.12,1,1.25,30.21,0.3751363300463531,0.1884289153765561,1 oz eq/day
44,CC,fiber,10g/d,0.9,0.86,0.94,1,-0.10536051565782628,0.02269068520828983,10 g/day
44,DIAB,gr_whole,50g/d,0.94,0.92,0.96,NA,NA,NA,NA
44,DIAB,pf_ns,1oz/wk,0.98,0.98,0.99,NA,NA,NA,NA
44,DIAB,pf_pm,50g/d,1.22,1.12,1.32,30.21,0.3291142978238417,0.06937114150406182,1 oz eq/day
44,DIAB,pf_redm,100g/d,1.09,1.02,1.15,30.21,0.28526215240335123,0.1012971403229932,1 oz eq/day
44,HSTK,gr_whole,50g/d,0.96,0.93,0.98,NA,NA,NA,NA
44,HSTK,veg_exc_sta,100g/d,0.92,0.86,0.97,NA,NA,NA,NA
44,HSTK,fruit,100g/d,0.86,0.8,0.92,149.37,-0.10097267840569302,0.02386928883199894,1 cup/day
44,IHD,gr_whole,50g/d,0.98,0.97,0.99,NA,NA,NA,NA
44,IHD,veg_exc_sta,100g/d,0.98,0.97,0.99,NA,NA,NA,NA
44,IHD,fruit,100g/d,0.97,0.96,0.99,149.37,-0.020391783815162733,0.005255347743986258,1 cup/day
44,IHD,pf_pm,50g/d,1.16,1.07,1.27,30.21,0.24564714518085604,0.07234995000839577,1 oz eq/day
44,IHD,pufa_rep_carb,5%E/d,0.95,0.93,0.97,1,-0.05129329438755058,0.010742725854624184,5%E/day
44,IHD,pufa_rep_sfa,5%E/d,0.96,0.94,0.98,1,-0.040821994520255166,0.010630789898104098,5%E/day
44,IHD,sea_omega3_fa,100mg/d,0.93,0.9,0.96,1,-0.07257069283483537,0.016463908453462017,100 mg/day
44,ISTK,gr_whole,50g/d,0.96,0.93,0.98,NA,NA,NA,NA
44,ISTK,veg_exc_sta,100g/d,0.92,0.87,0.96,NA,NA,NA,NA
44,ISTK,fruit,100g/d,0.94,0.92,0.96,149.37,-0.04142425099958996,0.007268557605001525,1 cup/day
44,Larynx,veg_exc_sta,100 g/d,0.91,0.87,0.96,NA,NA,NA,NA
44,Larynx,fruit,100 g/d,0.95,0.91,1,149.37,-0.034339756569291405,0.016106880099007893,1 cup/day
44,LC,veg_exc_sta,100/d,0.92,0.87,0.97,NA,NA,NA,NA
44,LC,fruit,100 g/d,0.82,0.76,0.89,149.37,-0.13285863207058868,0.026967520293704444,1 cup/day
44,SCNC,pf_pm,50g/d,1.18,1.01,1.38,30.21,0.2739398187315017,0.1317871702149347,1 oz eq/day
45,CC,gr_whole,3 servings/d,0.83,0.78,0.89,NA,NA,NA,NA
45,CC,dairy,400g/d,0.87,0.83,0.9,225,-0.2475770085929025,0.036720663280574696,1 cup/day
45,CC,pf_pm,50g/d,1.16,1.08,1.26,30.21,0.24564714518085604,0.06508466239185322,1 oz eq/day
45,CC,pf_redm,100g/d,1.12,1,1.25,30.21,0.3751363300463531,0.1884289153765561,1 oz eq/day
45,CC,fiber,10g/d,0.9,0.86,0.94,1,-0.10536051565782628,0.02269068520828983,10 g/day
45,DIAB,gr_whole,50g/d,0.94,0.92,0.96,NA,NA,NA,NA
45,DIAB,pf_ns,1oz/wk,0.98,0.98,0.99,NA,NA,NA,NA
45,DIAB,pf_pm,50g/d,1.22,1.12,1.32,30.21,0.3291142978238417,0.06937114150406182,1 oz eq/day
45,DIAB,pf_redm,100g/d,1.09,1.02,1.15,30.21,0.28526215240335123,0.1012971403229932,1 oz eq/day
45,HSTK,gr_whole,50g/d,0.96,0.93,0.98,NA,NA,NA,NA
45,HSTK,veg_exc_sta,100g/d,0.92,0.86,0.97,NA,NA,NA,NA
45,HSTK,fruit,100g/d,0.86,0.8,0.92,149.37,-0.10097267840569302,0.02386928883199894,1 cup/day
45,IHD,gr_whole,50g/d,0.98,0.97,0.99,NA,NA,NA,NA
45,IHD,veg_exc_sta,100g/d,0.98,0.97,0.99,NA,NA,NA,NA
45,IHD,fruit,100g/d,0.97,0.96,0.99,149.37,-0.020391783815162733,0.005255347743986258,1 cup/day
45,IHD,pf_pm,50g/d,1.16,1.07,1.27,30.21,0.24564714518085604,0.07234995000839577,1 oz eq/day
45,IHD,pufa_rep_carb,5%E/d,0.95,0.93,0.97,1,-0.05129329438755058,0.010742725854624184,5%E/day
45,IHD,pufa_rep_sfa,5%E/d,0.96,0.94,0.98,1,-0.040821994520255166,0.010630789898104098,5%E/day
45,IHD,sea_omega3_fa,100mg/d,0.93,0.9,0.96,1,-0.07257069283483537,0.016463908453462017,100 mg/day
45,ISTK,gr_whole,50g/d,0.96,0.93,0.98,NA,NA,NA,NA
45,ISTK,veg_exc_sta,100g/d,0.92,0.87,0.96,NA,NA,NA,NA
45,ISTK,fruit,100g/d,0.94,0.92,0.96,149.37,-0.04142425099958996,0.007268557605001525,1 cup/day
45,Larynx,veg_exc_sta,100 g/d,0.91,0.87,0.96,NA,NA,NA,NA
45,Larynx,fruit,100 g/d,0.95,0.91,1,149.37,-0.034339756569291405,0.016106880099007893,1 cup/day
45,LC,veg_exc_sta,100/d,0.92,0.87,0.97,NA,NA,NA,NA
45,LC,fruit,100 g/d,0.82,0.76,0.89,149.37,-0.13285863207058868,0.026967520293704444,1 cup/day
45,SCNC,pf_pm,50g/d,1.18,1.01,1.38,30.21,0.2739398187315017,0.1317871702149347,1 oz eq/day
46,CC,gr_whole,3 servings/d,0.83,0.78,0.89,NA,NA,NA,NA
46,CC,dairy,400g/d,0.87,0.83,0.9,225,-0.2475770085929025,0.036720663280574696,1 cup/day
46,CC,pf_pm,50g/d,1.16,1.08,1.26,30.21,0.24564714518085604,0.06508466239185322,1 oz eq/day
46,CC,pf_redm,100g/d,1.12,1,1.25,30.21,0.3751363300463531,0.1884289153765561,1 oz eq/day
46,CC,fiber,10g/d,0.9,0.86,0.94,1,-0.10536051565782628,0.02269068520828983,10 g/day
46,DIAB,gr_whole,50g/d,0.94,0.92,0.96,NA,NA,NA,NA
46,DIAB,pf_ns,1oz/wk,0.98,0.98,0.99,NA,NA,NA,NA
46,DIAB,pf_pm,50g/d,1.22,1.12,1.32,30.21,0.3291142978238417,0.06937114150406182,1 oz eq/day
46,DIAB,pf_redm,100g/d,1.09,1.02,1.15,30.21,0.28526215240335123,0.1012971403229932,1 oz eq/day
46,HSTK,gr_whole,50g/d,0.96,0.93,0.98,NA,NA,NA,NA
46,HSTK,veg_exc_sta,100g/d,0.92,0.86,0.97,NA,NA,NA,NA
46,HSTK,fruit,100g/d,0.86,0.8,0.92,149.37,-0.10097267840569302,0.02386928883199894,1 cup/day
46,IHD,gr_whole,50g/d,0.98,0.97,0.99,NA,NA,NA,NA
46,IHD,veg_exc_sta,100g/d,0.98,0.97,0.99,NA,NA,NA,NA
46,IHD,fruit,100g/d,0.97,0.96,0.99,149.37,-0.020391783815162733,0.005255347743986258,1 cup/day
46,IHD,pf_pm,50g/d,1.16,1.07,1.27,30.21,0.24564714518085604,0.07234995000839577,1 oz eq/day
46,IHD,pufa_rep_carb,5%E/d,0.95,0.93,0.97,1,-0.05129329438755058,0.010742725854624184,5%E/day
46,IHD,pufa_rep_sfa,5%E/d,0.96,0.94,0.98,1,-0.040821994520255166,0.010630789898104098,5%E/day
46,IHD,sea_omega3_fa,100mg/d,0.93,0.9,0.96,1,-0.07257069283483537,0.016463908453462017,100 mg/day
46,ISTK,gr_whole,50g/d,0.96,0.93,0.98,NA,NA,NA,NA
46,ISTK,veg_exc_sta,100g/d,0.92,0.87,0.96,NA,NA,NA,NA
46,ISTK,fruit,100g/d,0.94,0.92,0.96,149.37,-0.04142425099958996,0.007268557605001525,1 cup/day
46,Larynx,veg_exc_sta,100 g/d,0.91,0.87,0.96,NA,NA,NA,NA
46,Larynx,fruit,100 g/d,0.95,0.91,1,149.37,-0.034339756569291405,0.016106880099007893,1 cup/day
46,LC,veg_exc_sta,100/d,0.92,0.87,0.97,NA,NA,NA,NA
46,LC,fruit,100 g/d,0.82,0.76,0.89,149.37,-0.13285863207058868,0.026967520293704444,1 cup/day
46,SCNC,pf_pm,50g/d,1.18,1.01,1.38,30.21,0.2739398187315017,0.1317871702149347,1 oz eq/day
47,CC,gr_whole,3 servings/d,0.83,0.78,0.89,NA,NA,NA,NA
47,CC,dairy,400g/d,0.87,0.83,0.9,225,-0.2475770085929025,0.036720663280574696,1 cup/day
47,CC,pf_pm,50g/d,1.16,1.08,1.26,30.21,0.24564714518085604,0.06508466239185322,1 oz eq/day
47,CC,pf_redm,100g/d,1.12,1,1.25,30.21,0.3751363300463531,0.1884289153765561,1 oz eq/day
47,CC,fiber,10g/d,0.9,0.86,0.94,1,-0.10536051565782628,0.02269068520828983,10 g/day
47,DIAB,gr_whole,50g/d,0.94,0.92,0.96,NA,NA,NA,NA
47,DIAB,pf_ns,1oz/wk,0.98,0.98,0.99,NA,NA,NA,NA
47,DIAB,pf_pm,50g/d,1.22,1.12,1.32,30.21,0.3291142978238417,0.06937114150406182,1 oz eq/day
47,DIAB,pf_redm,100g/d,1.09,1.02,1.15,30.21,0.28526215240335123,0.1012971403229932,1 oz eq/day
47,HSTK,gr_whole,50g/d,0.96,0.93,0.98,NA,NA,NA,NA
47,HSTK,veg_exc_sta,100g/d,0.92,0.86,0.97,NA,NA,NA,NA
47,HSTK,fruit,100g/d,0.86,0.8,0.92,149.37,-0.10097267840569302,0.02386928883199894,1 cup/day
47,IHD,gr_whole,50g/d,0.98,0.97,0.99,NA,NA,NA,NA
47,IHD,veg_exc_sta,100g/d,0.98,0.97,0.99,NA,NA,NA,NA
47,IHD,fruit,100g/d,0.97,0.96,0.99,149.37,-0.020391783815162733,0.005255347743986258,1 cup/day
47,IHD,pf_pm,50g/d,1.16,1.07,1.27,30.21,0.24564714518085604,0.07234995000839577,1 oz eq/day
47,IHD,pufa_rep_carb,5%E/d,0.95,0.93,0.97,1,-0.05129329438755058,0.010742725854624184,5%E/day
47,IHD,pufa_rep_sfa,5%E/d,0.96,0.94,0.98,1,-0.040821994520255166,0.010630789898104098,5%E/day
47,IHD,sea_omega3_fa,100mg/d,0.93,0.9,0.96,1,-0.07257069283483537,0.016463908453462017,100 mg/day
47,ISTK,gr_whole,50g/d,0.96,0.93,0.98,NA,NA,NA,NA
47,ISTK,veg_exc_sta,100g/d,0.92,0.87,0.96,NA,NA,NA,NA
47,ISTK,fruit,100g/d,0.94,0.92,0.96,149.37,-0.04142425099958996,0.007268557605001525,1 cup/day
47,Larynx,veg_exc_sta,100 g/d,0.91,0.87,0.96,NA,NA,NA,NA
47,Larynx,fruit,100 g/d,0.95,0.91,1,149.37,-0.034339756569291405,0.016106880099007893,1 cup/day
47,LC,veg_exc_sta,100/d,0.92,0.87,0.97,NA,NA,NA,NA
47,LC,fruit,100 g/d,0.82,0.76,0.89,149.37,-0.13285863207058868,0.026967520293704444,1 cup/day
47,SCNC,pf_pm,50g/d,1.18,1.01,1.38,30.21,0.2739398187315017,0.1317871702149347,1 oz eq/day
48,CC,gr_whole,3 servings/d,0.83,0.78,0.89,NA,NA,NA,NA
48,CC,dairy,400g/d,0.87,0.83,0.9,225,-0.2475770085929025,0.036720663280574696,1 cup/day
48,CC,pf_pm,50g/d,1.16,1.08,1.26,30.21,0.24564714518085604,0.06508466239185322,1 oz eq/day
48,CC,pf_redm,100g/d,1.12,1,1.25,30.21,0.3751363300463531,0.1884289153765561,1 oz eq/day
48,CC,fiber,10g/d,0.9,0.86,0.94,1,-0.10536051565782628,0.02269068520828983,10 g/day
48,DIAB,gr_whole,50g/d,0.94,0.92,0.96,NA,NA,NA,NA
48,DIAB,pf_ns,1oz/wk,0.98,0.98,0.99,NA,NA,NA,NA
48,DIAB,pf_pm,50g/d,1.22,1.12,1.32,30.21,0.3291142978238417,0.06937114150406182,1 oz eq/day
48,DIAB,pf_redm,100g/d,1.09,1.02,1.15,30.21,0.28526215240335123,0.1012971403229932,1 oz eq/day
48,HSTK,gr_whole,50g/d,0.96,0.93,0.98,NA,NA,NA,NA
48,HSTK,veg_exc_sta,100g/d,0.92,0.86,0.97,NA,NA,NA,NA
48,HSTK,fruit,100g/d,0.86,0.8,0.92,149.37,-0.10097267840569302,0.02386928883199894,1 cup/day
48,IHD,gr_whole,50g/d,0.98,0.97,0.99,NA,NA,NA,NA
48,IHD,veg_exc_sta,100g/d,0.98,0.97,0.99,NA,NA,NA,NA
48,IHD,fruit,100g/d,0.97,0.96,0.99,149.37,-0.020391783815162733,0.005255347743986258,1 cup/day
48,IHD,pf_pm,50g/d,1.16,1.07,1.27,30.21,0.24564714518085604,0.07234995000839577,1 oz eq/day
48,IHD,pufa_rep_carb,5%E/d,0.95,0.93,0.97,1,-0.05129329438755058,0.010742725854624184,5%E/day
48,IHD,pufa_rep_sfa,5%E/d,0.96,0.94,0.98,1,-0.040821994520255166,0.010630789898104098,5%E/day
48,IHD,sea_omega3_fa,100mg/d,0.93,0.9,0.96,1,-0.07257069283483537,0.016463908453462017,100 mg/day
48,ISTK,gr_whole,50g/d,0.96,0.93,0.98,NA,NA,NA,NA
48,ISTK,veg_exc_sta,100g/d,0.92,0.87,0.96,NA,NA,NA,NA
48,ISTK,fruit,100g/d,0.94,0.92,0.96,149.37,-0.04142425099958996,0.007268557605001525,1 cup/day
48,Larynx,veg_exc_sta,100 g/d,0.91,0.87,0.96,NA,NA,NA,NA
48,Larynx,fruit,100 g/d,0.95,0.91,1,149.37,-0.034339756569291405,0.016106880099007893,1 cup/day
48,LC,veg_exc_sta,100/d,0.92,0.87,0.97,NA,NA,NA,NA
48,LC,fruit,100 g/d,0.82,0.76,0.89,149.37,-0.13285863207058868,0.026967520293704444,1 cup/day
48,SCNC,pf_pm,50g/d,1.18,1.01,1.38,30.21,0.2739398187315017,0.1317871702149347,1 oz eq/day
