"Notes"	"Gender"	"Gender Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Race"	"Race Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"85+ years"	"85+"	"Acute and subacute endocarditis (I33)"	"GR113-065"	147	3611457	4.07	3.41	4.73	0.34
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"85+ years"	"85+"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	87	3611457	2.41	1.93	2.97	0.26
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"85+ years"	"85+"	"Heart failure (I50)"	"GR113-067"	28274	3611457	782.90	773.77	792.02	4.66
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"85+ years"	"85+"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	35234	3611457	975.62	965.43	985.80	5.20
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"85+ years"	"85+"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	6765	3611457	187.32	182.86	191.78	2.28
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"85+ years"	"85+"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	31656	3611457	876.54	866.89	886.20	4.93
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"85+ years"	"85+"	"#Atherosclerosis (I70)"	"GR113-071"	1898	3611457	52.55	50.19	54.92	1.21
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"85+ years"	"85+"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	2042	3611457	56.54	54.09	58.99	1.25
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"85+ years"	"85+"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	2151	3611457	59.56	57.04	62.08	1.28
	"Male"	"M"	"Not Hispanic or Latino"	"2186-2"	"White"	"2106-3"	"85+ years"	"85+"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	492	3611457	13.62	12.42	14.83	0.61
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: CVD1516_NONHIS"
"Hispanic Origin: Not Hispanic or Latino"
"ICD-10 113 Cause List: #Diabetes mellitus (E10-E14); Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09);"
"Hypertensive heart disease (I11); Hypertensive heart and renal disease (I13); Ischemic heart diseases (I20-I25); Acute"
"myocardial infarction (I21-I22); Other acute ischemic heart diseases (I24); Other forms of chronic ischemic heart disease"
"(I20,I25); Acute and subacute endocarditis (I33); Diseases of pericardium and acute myocarditis (I30-I31,I40); Heart failure"
"(I50); All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51); #Essential hypertension and hypertensive renal disease"
"(I10,I12,I15); #Cerebrovascular diseases (I60-I69); #Atherosclerosis (I70); #Aortic aneurysm and dissection (I71); Other"
"diseases of arteries, arterioles and capillaries (I72-I78); Other disorders of circulatory system (I80-I99)"
"Race: Black or African American; White"
"Ten-Year Age Groups: 25-34 years; 35-44 years; 45-54 years; 55-64 years; 65-74 years; 75-84 years; 85+ years"
"Year/Month: 2015; 2016"
"Group By: Gender; Hispanic Origin; Race; Ten-Year Age Groups; ICD-10 113 Cause List"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Oct 18, 2022 4:45:33 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on Oct 18, 2022 4:45:33 PM"
"---"
Messages:
"1. Totals and Percent of Total are disabled when data are grouped by 113 or 130 Cause Lists. Check Caveats below for more"
"information."
"---"
Footnotes:
"1. A '#' symbol preceding the label indicates a rankable cause of death. More information."
"---"
Caveats:
"1. Totals and Percent of Total are disabled when data are grouped by a 113 or 130 Cause List because both aggregate and detailed"
"values are displayed in the table. Also be aware that charts and maps containing both aggregate and detail data could be"
"misleading."
"2. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"3. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"4. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"5. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"6. The method used to calculate 95% confidence intervals is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Confidence-Intervals."
"7. The method used to calculate standard errors is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Standard-Errors."
"8. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"9. Beginning with the 2018 data, changes have been implemented that affect the counts for ICD-10 cause of death codes O00-O99"
"compared to previous practice. In addition, data for the cause of death codes O00-O99 for 2003 through 2017 reflect differences"
"in information available to individual states and probable errors. Caution should be used in interpreting these data. More"
"information can be found at: https://www.cdc.gov/nchs/maternal-mortality/."
